headline,date,section,url,word_count,id
"Books of The Times; A Pastiche of a Presidency, Imitating a Life, in 957 Pages",6/20/04,U.S.; Washington; Books,http://www.nytimes.com/2004/06/20/us/books-of-the-times-a-pastiche-of-a-presidency-imitating-a-life-in-957-pages.html,1567,4054
4 Killed After Hostage's Death Are Called Saudi Cell's Leaders,6/20/04,World,http://www.nytimes.com/2004/06/20/world/4-killed-after-hostage-s-death-are-called-saudi-cell-s-leaders.html,1380,4055
The Zelikow Report,6/21/04,Opinion,http://www.nytimes.com/2004/06/21/opinion/the-zelikow-report.html,682,4056
"Guantanamo Memories, From Outside the Wire",6/21/04,World,http://www.nytimes.com/2004/06/21/world/the-reach-of-war-guantanamo-memories-from-outside-the-wire.html,552,4057
U.S. Said to Overstate Value Of Guantanamo Detainees,6/21/04,World; Front Page,http://www.nytimes.com/2004/06/21/world/the-reach-of-war-us-said-to-overstate-value-of-guantanamo-detainees.html,5832,4058
NEWS SUMMARY,6/23/04,New York and Region,http://www.nytimes.com/2004/06/23/nyregion/news-summary-068675.html,1095,4059
Book by C.I.A. Officer Says U.S. Is Losing Fight Against Terror,6/23/04,World; Washington; Books,http://www.nytimes.com/2004/06/23/world/reach-war-intelligence-insider-book-cia-officer-says-us-losing-fight-against.html,975,4060
A Lawyer's Co-Defendant Aided in a Call to Kill Jews,6/24/04,New York and Region,http://www.nytimes.com/2004/06/24/nyregion/a-lawyer-s-co-defendant-aided-in-a-call-to-kill-jews.html,654,4061
"Iraqis, Seeking Foes of Saudis, Contacted bin Laden, File Says",6/25/04,World; Front Page; Washington,http://www.nytimes.com/2004/06/25/world/reach-war-intelligence-iraqis-seeking-foes-saudis-contacted-bin-laden-file-says.html,1297,4062
Attacks in 5 Iraqi Cities Leave More Than 100 Dead,6/25/04,World; Front Page; Washington,http://www.nytimes.com/2004/06/25/world/the-reach-of-war-combat-attacks-in-5-iraqi-cities-leave-more-than-100-dead.html,1192,4063
NEWS SUMMARY,6/25/04,New York and Region,http://www.nytimes.com/2004/06/25/nyregion/news-summary-094560.html,825,4064
IRAQ UPDATE,6/25/04,World; Washington,http://www.nytimes.com/2004/06/25/world/the-reach-of-war-iraq-update.html,250,4065
This Terrorist Is Bad Enough on His Own,6/26/04,Opinion,http://www.nytimes.com/2004/06/26/opinion/this-terrorist-is-bad-enough-on-his-own.html,732,4066
Sports of The Times; Missed Shots Equal Lost Opportunities,6/26/04,Sports,http://www.nytimes.com/2004/06/26/sports/sports-of-the-times-missed-shots-equal-lost-opportunities.html,891,4067
AIDES SAY MEMO BACKED COERCION ALREADY IN USE,6/27/04,World,http://www.nytimes.com/2004/06/27/world/reach-war-interrogations-aides-say-memo-backed-coercion-already-use.html,1486,4068
The Best Goebbels Of All?,6/27/04,Movies; Arts,http://www.nytimes.com/2004/06/27/movies/the-best-goebbels-of-all.html,1979,4069
Saudis in Terror's Shadow,6/28/04,Opinion,http://www.nytimes.com/2004/06/28/opinion/saudis-in-terror-s-shadow.html,659,4070
London Journal; Hopeful Britons Nurse Their Annual Case of Henmania,6/28/04,World,http://www.nytimes.com/2004/06/28/world/london-journal-hopeful-britons-nurse-their-annual-case-of-henmania.html,934,4071
IRAQ GROUP ISSUES THREAT TO BEHEAD A MISSING MARINE,6/28/04,World; Front Page; Washington,http://www.nytimes.com/2004/06/28/world/the-reach-of-war-insurgency-iraq-group-issues-threat-to-behead-a-missing-marine.html,1376,4072
Calling Bush A Liar,6/30/04,Opinion,http://www.nytimes.com/2004/06/30/opinion/calling-bush-a-liar.html,742,4073
"A Cross-Cultural Marriage, A Notorious Brother-in-Law",7/1/04,Arts; Books,http://www.nytimes.com/2004/07/01/books/books-of-the-times-a-cross-cultural-marriage-a-notorious-brother-in-law.html,1007,4074
"Kerry Pushes Image of an All-Around, Intelligent Guy",7/1/04,U.S.,http://www.nytimes.com/2004/07/01/us/the-ad-campaign-kerry-pushes-image-of-an-all-around-intelligent-guy.html,585,4075
World Briefing | Middle East: Jordan: Ban On Osama and Saddam Names Rejected,7/1/04,World,http://www.nytimes.com/2004/07/01/world/world-briefing-middle-east-jordan-ban-on-osama-and-saddam-names-rejected.html,63,4076
Waking Up to the War,7/2/04,Opinion,http://www.nytimes.com/2004/07/02/opinion/waking-up-to-the-war.html,725,4077
Moore's Public Service,7/2/04,Opinion,http://www.nytimes.com/2004/07/02/opinion/moore-s-public-service.html,836,4078
Bush Spot Challenges Kerry on Terrorism,7/3/04,U.S.,http://www.nytimes.com/2004/07/03/us/the-ad-campaign-bush-spot-challenges-kerry-on-terrorism.html,629,4079
Group Tied to Al Qaeda Warns Europe of Attacks in Near Future,7/3/04,World,http://www.nytimes.com/2004/07/03/world/group-tied-to-al-qaeda-warns-europe-of-attacks-in-near-future.html,431,4080
Afghan Mosque's Founders Say Imam Who Ejected Them Must Go,7/3/04,New York and Region,http://www.nytimes.com/2004/07/03/nyregion/afghan-mosque-s-founders-say-imam-who-ejected-them-must-go.html,970,4081
NATO Chief Says Iraq and Afghanistan Are Doomed Without World Cooperation,7/3/04,World; Washington,http://www.nytimes.com/2004/07/03/world/reach-war-allies-nato-chief-says-iraq-afghanistan-are-doomed-without-world.html,859,4082
NEWS SUMMARY,7/3/04,New York and Region,http://www.nytimes.com/2004/07/03/nyregion/news-summary-188476.html,992,4083
A Different Take,7/4/04,Movies; Arts; Opinion,http://www.nytimes.com/2004/07/04/movies/l-fahrenheit-9-11-a-different-take-155900.html,240,4084
A Bigger Bang,7/4/04,Magazine,http://www.nytimes.com/2004/07/04/magazine/the-way-we-live-now-7-4-04-consumed-a-bigger-bang.html,738,4085
Bishops and the Abortion Debate,7/4/04,Opinion,http://www.nytimes.com/2004/07/04/opinion/l-bishops-and-the-abortion-debate-197440.html,116,4086
"Sex, Lies And No Chalabi",7/4/04,Arts; Washington,http://www.nytimes.com/2004/07/04/arts/sex-lies-and-no-chalabi.html,1853,4087
Michael Moore And the Media's Job,7/5/04,Opinion,http://www.nytimes.com/2004/07/05/opinion/l-michael-moore-and-the-media-s-job-203076.html,266,4088
ARTS BRIEFING,7/8/04,Movies; Arts,http://www.nytimes.com/2004/07/08/movies/arts-briefing.html,857,4089
NEWS SUMMARY,7/9/04,New York and Region,http://www.nytimes.com/2004/07/09/nyregion/news-summary-253324.html,906,4090
Pakistan Without Illusions,7/9/04,Opinion,http://www.nytimes.com/2004/07/09/opinion/pakistan-without-illusions.html,530,4091
BIN LADEN IS SAID TO BE ORGANIZING FOR A U.S. ATTACK,7/9/04,Front Page; U.S.,http://www.nytimes.com/2004/07/09/us/bin-laden-is-said-to-be-organizing-for-a-us-attack.html,1125,4092
A Dark View of U.S. Strategy,7/9/04,Arts; Books,http://www.nytimes.com/2004/07/09/books/books-of-the-times-a-dark-view-of-us-strategy.html,1593,4093
"Defectors' Reports on Iraq Arms Were Embellished, Exile Asserts",7/9/04,World; Front Page; Washington,http://www.nytimes.com/2004/07/09/world/reach-war-weapons-defectors-reports-iraq-arms-were-embellished-exile-asserts.html,2094,4094
C.I.A. Warned White House That Links Between Iraq and Qaeda Were 'Murky',7/10/04,World; Washington,http://www.nytimes.com/2004/07/10/world/judging-intelligence-conclusions-cia-warned-white-house-that-links-between-iraq.html,774,4095
The Senate Report,7/10/04,Opinion,http://www.nytimes.com/2004/07/10/opinion/the-senate-report.html,872,4096
Portrait of a U.S. Vigilante in Afghanistan,7/11/04,World; Washington; Books,http://www.nytimes.com/2004/07/11/world/portrait-of-a-us-vigilante-in-afghanistan.html,978,4097
Not Funnies,7/11/04,Technology; Magazine,http://www.nytimes.com/2004/07/11/magazine/not-funnies.html,7142,4098
"Intelligence Findings Sway Few, but Add to Anxieties",7/12/04,World; Washington,http://www.nytimes.com/2004/07/12/world/the-reach-of-war-voices-intelligence-findings-sway-few-but-add-to-anxieties.html,1113,4099
The Real Enemy Staring Us in the Face,7/12/04,Opinion,http://www.nytimes.com/2004/07/12/opinion/the-real-enemy-staring-us-in-the-face.html,705,4100
"Bush Forcefully Defends War, Citing Safety of U.S. and World",7/13/04,Front Page; U.S.; Washington,http://www.nytimes.com/2004/07/13/us/2004-campaign-president-bush-forcefully-defends-war-citing-safety-us-world.html,1320,4101
Zarqawi's Journey: From Dropout to Prisoner to an Insurgent Leader in Iraq,7/13/04,World; Washington,http://www.nytimes.com/2004/07/13/world/reach-war-profile-terror-zarqawi-s-journey-dropout-prisoner-insurgent-leader.html,2169,4102
Al Jazeera Adopts a New Code Of Accuracy and Good Taste,7/14/04,World,http://www.nytimes.com/2004/07/14/world/reach-war-television-al-jazeera-adopts-new-code-accuracy-good-taste.html,485,4103
NEWS SUMMARY,7/14/04,New York and Region,http://www.nytimes.com/2004/07/14/nyregion/news-summary-301736.html,1121,4104
Are We Safer Today?,7/14/04,Opinion,http://www.nytimes.com/2004/07/14/opinion/l-are-we-safer-today-303674.html,179,4105
Saudi Tied to bin Laden Turns Himself In Under Amnesty Offer,7/14/04,World,http://www.nytimes.com/2004/07/14/world/saudi-tied-to-bin-laden-turns-himself-in-under-amnesty-offer.html,418,4106
INSIDE,7/14/04,Front Page; U.S.,http://www.nytimes.com/2004/07/14/us/inside-303410.html,201,4107
The New Groupthink,7/14/04,Opinion,http://www.nytimes.com/2004/07/14/opinion/the-new-groupthink.html,725,4108
Send In the Gowns,7/15/04,Opinion,http://www.nytimes.com/2004/07/15/opinion/send-in-the-gowns.html,727,4109
Priority Adjustment: Go After Al Qaeda,7/16/04,Opinion,http://www.nytimes.com/2004/07/16/opinion/l-priority-adjustment-go-after-al-qaeda-329983.html,106,4110
"The Nation; For Voters, Osama Replaces the Common Criminal",7/18/04,Week in Review,http://www.nytimes.com/2004/07/18/weekinreview/the-nation-for-voters-osama-replaces-the-common-criminal.html,903,4111
Europe Fears Islamic Converts May Give Cover for Extremism,7/19/04,World; Front Page,http://www.nytimes.com/2004/07/19/world/europe-fears-islamic-converts-may-give-cover-for-extremism.html,1831,4112
President Says U.S. to Examine Iran-Qaeda Tie,7/20/04,Front Page; U.S.,http://www.nytimes.com/2004/07/20/us/president-says-us-to-examine-iran-qaeda-tie.html,1203,4113
The Arabian Candidate,7/20/04,Opinion,http://www.nytimes.com/2004/07/20/opinion/the-arabian-candidate.html,697,4114
Pakistan Army Ousts Afghan Refugees in Militants' Area,7/21/04,World; Washington,http://www.nytimes.com/2004/07/21/world/pakistan-army-ousts-afghan-refugees-in-militants-area.html,959,4115
"Pressured by U.S., Greece Will Allow Troops at Olympics",7/21/04,World,http://www.nytimes.com/2004/07/21/world/pressured-by-us-greece-will-allow-troops-at-olympics.html,1504,4116
UNGLUED BUMPER STICKER,7/21/04,,http://www.nytimes.com/2004/07/21/us/campaign-briefing-the-republicans-unglued-bumper-sticker.html,59,4117
"Before Report's Release, It's a Question of Angles",7/22/04,U.S.,http://www.nytimes.com/2004/07/22/us/threats-responses-white-house-memo-before-report-s-release-it-s-question-angles.html,1032,4118
Unifier of Partisan Commission Members,7/22/04,U.S.,http://www.nytimes.com/2004/07/22/us/threats-and-responses-the-chairman-unifier-of-partisan-commission-members.html,1024,4119
Head of Kidnapped American Is Discovered in a Saudi Raid,7/22/04,World; Washington,http://www.nytimes.com/2004/07/22/world/head-of-kidnapped-american-is-discovered-in-a-saudi-raid.html,737,4120
White House Knew Of Inquiry on Aide; Kerry Camp Irked,7/22/04,Front Page; U.S.,http://www.nytimes.com/2004/07/22/us/threats-responses-missing-documents-white-house-knew-inquiry-aide-kerry-camp.html,918,4121
Right Axis. Wrong Evil.,7/22/04,Opinion,http://www.nytimes.com/2004/07/22/opinion/right-axis-wrong-evil.html,727,4122
"Captured Terrorists Hint At New Plan, Officials Say",7/23/04,World,http://www.nytimes.com/2004/07/23/world/threats-responses-intelligence-captured-terrorists-hint-new-plan-officials-say.html,1141,4123
"Looking Back and Looking Ahead, Panel Assesses the Opportunities for Prevention",7/23/04,World,http://www.nytimes.com/2004/07/23/world/threats-responses-responsibilities-looking-back-looking-ahead-panel-assesses-402753.html,401,4124
Report Cites Lapses Across Government And 2 Presidencies,7/23/04,World; Front Page,http://www.nytimes.com/2004/07/23/world/threats-responses-findings-report-cites-lapses-across-government-2-presidencies.html,1275,4125
"United States Needs to Take a Stand With Pakistan, 9/11 Panel's Report Says",7/24/04,Education; U.S.; Washington,http://www.nytimes.com/2004/07/24/us/threats-responses-pakistan-united-states-needs-take-stand-with-pakistan-9-11.html,1009,4126
"9/11, the Panel Report and What Must Be Done",7/24/04,Opinion,http://www.nytimes.com/2004/07/24/opinion/l-9-11-the-panel-report-and-what-must-be-done-415448.html,83,4127
"Correcting the Record on Sept. 11, in Great Detail",7/25/04,U.S.,http://www.nytimes.com/2004/07/25/us/correcting-the-record-on-sept-11-in-great-detail.html,2106,4128
Spinning Our Safety,7/25/04,Opinion,http://www.nytimes.com/2004/07/25/opinion/spinning-our-safety.html,845,4129
Wartime Lies?,7/25/04,Arts; Books,http://www.nytimes.com/2004/07/25/books/wartime-lies.html,1062,4130
"Kidnapping of bin Laden Was Rehearsed in '98 but Scrapped, 9/11 Report Says",7/26/04,U.S.,http://www.nytimes.com/2004/07/26/us/threats-responses-intelligence-kidnapping-bin-laden-was-rehearsed-98-but.html,1154,4131
Stepped-Up Police Activity Irks an Arab Area in Greece,7/26/04,World,http://www.nytimes.com/2004/07/26/world/stepped-up-police-activity-irks-an-arab-area-in-greece.html,915,4132
NEWS SUMMARY,7/26/04,New York and Region,http://www.nytimes.com/2004/07/26/nyregion/news-summary-429686.html,1229,4133
"In Battle of Patriotic Symbols, Veterans Muster in Kerry Camp",7/27/04,Front Page; U.S.; Washington,http://www.nytimes.com/2004/07/27/us/veterans-in-battle-of-patriotic-symbols-veterans-muster-in-kerry-camp.html,1152,4134
"Al Gore: 4 Years Ago, Fervent Advice And Regrets",7/27/04,U.S.,http://www.nytimes.com/2004/07/27/us/the-democrats-al-gore-4-years-ago-fervent-advice-and-regrets.html,1005,4135
"Called a Vigilante, Praised as a Newsman",7/28/04,World; Washington,http://www.nytimes.com/2004/07/28/world/called-a-vigilante-praised-as-a-newsman.html,807,4136
John Kerry and War,7/29/04,Opinion,http://www.nytimes.com/2004/07/29/opinion/john-kerry-and-war.html,711,4137
The New Macho: Feminism,7/29/04,Opinion,http://www.nytimes.com/2004/07/29/opinion/the-new-macho-feminism.html,737,4138
Pakistan Reports Arrest of a Suspect in '98 Embassy Bombings,7/30/04,World,http://www.nytimes.com/2004/07/30/world/pakistan-reports-arrest-of-a-suspect-in-98-embassy-bombings.html,522,4139
"Taliban Fighters Increase Attacks, With Troubling Toll Among G.I.'s and Afghans",8/1/04,World; Washington,http://www.nytimes.com/2004/08/01/world/reach-war-afghanistan-taliban-fighters-increase-attacks-with-troubling-toll.html,1829,4140
America's Most Wanted,8/1/04,Arts; Books,http://www.nytimes.com/2004/08/01/books/america-s-most-wanted.html,1265,4141
U.S. Warns of High Risk of Qaeda Attack,8/2/04,Front Page; U.S.,http://www.nytimes.com/2004/08/02/us/threats-and-responses-the-overview-us-warns-of-high-risk-of-qaeda-attack.html,1643,4142
Captured Qaeda Figure Led Way To Information Behind Warning,8/2/04,Front Page; U.S.,http://www.nytimes.com/2004/08/02/us/threats-responses-intelligence-captured-qaeda-figure-led-way-information-behind.html,1240,4143
Officials Say Their Focus Is on Car and Truck Bombs,8/2/04,U.S.,http://www.nytimes.com/2004/08/02/us/threats-responses-methods-officials-say-their-focus-car-truck-bombs.html,1020,4144
Special Warriors Have Growing Ranks and Growing Pains in Taking Key Antiterror Role,8/2/04,World,http://www.nytimes.com/2004/08/02/world/reach-war-military-special-warriors-have-growing-ranks-growing-pains-taking-key.html,1474,4145
U.S. Warns of High Risk of Qaeda Attack,8/2/04,Front Page; U.S.,http://www.nytimes.com/2004/08/02/us/threats-and-responses-the-overview-us-warns-of-high-risk-of-qaeda-attack.html,1643,4146
"Al Qaeda Seeks to Disrupt U.S. Economy, Experts Warn",8/2/04,U.S.,http://www.nytimes.com/2004/08/02/us/threats-responses-financial-impact-al-qaeda-seeks-disrupt-us-economy-experts.html,874,4147
World Briefing | Africa: Morocco: U.S. Hands Over 5 Guantanamo Suspects,8/3/04,World,http://www.nytimes.com/2004/08/03/world/world-briefing-africa-morocco-us-hands-over-5-guantanamo-suspects.html,66,4148
Elaborate Qaeda Network Hid 2 Captives in Pakistan,8/3/04,World; Washington,http://www.nytimes.com/2004/08/03/world/threats-responses-suspects-elaborate-qaeda-network-hid-2-captives-pakistan.html,1010,4149
THREATS AND RESPONSES,8/3/04,Front Page; U.S.,http://www.nytimes.com/2004/08/03/us/threats-and-responses.html,128,4150
A 19th-Century G.O.P. Bastion Holds Firm,8/4/04,U.S.,http://www.nytimes.com/2004/08/04/us/a-19th-century-gop-bastion-holds-firm.html,1056,4151
"Pakistan Lets Taliban Train, Prisoner Says",8/4/04,World; Front Page; Washington,http://www.nytimes.com/2004/08/04/world/pakistan-lets-taliban-train-prisoner-says.html,1662,4152
An American Debate: How Severe the Threat?,8/5/04,U.S.,http://www.nytimes.com/2004/08/05/us/threats-and-responses-the-national-mood-an-american-debate-how-severe-the-threat.html,1489,4153
Criticism Starts at Home,8/5/04,Opinion,http://www.nytimes.com/2004/08/05/opinion/criticism-starts-at-home.html,764,4154
Qaeda Strategy Is Called Cause For New Alarm,8/5/04,Front Page; U.S.,http://www.nytimes.com/2004/08/05/us/threats-and-responses-the-plots-qaeda-strategy-is-called-cause-for-new-alarm.html,1977,4155
Agency Curbs War Critic Author,8/5/04,U.S.; Washington; Books,http://www.nytimes.com/2004/08/05/us/threats-and-responses-the-cia-agency-curbs-war-critic-author.html,314,4156
"Battle Stations, Everyone (Except You Kids)",8/6/04,Movies; Arts,http://www.nytimes.com/2004/08/06/movies/television-review-battle-stations-everyone-except-you-kids.html,842,4157
Guantanamo Inmate Complains Of Threats and Long Isolation,8/7/04,U.S.; Washington,http://www.nytimes.com/2004/08/07/us/guantanamo-inmate-complains-of-threats-and-long-isolation.html,424,4158
NEWS SUMMARY,8/7/04,New York and Region,http://www.nytimes.com/2004/08/07/nyregion/news-summary-560707.html,1144,4159
A Comic-Book Response To 9/11 and Its Aftermath,8/7/04,Arts; Washington; Books,http://www.nytimes.com/2004/08/07/books/a-comic-book-response-to-9-11-and-its-aftermath.html,1110,4160
"Bin Laden Sent Suspect to U.S., Officials Say",8/7/04,Front Page; U.S.; Washington,http://www.nytimes.com/2004/08/07/us/threats-and-responses-the-overview-bin-laden-sent-suspect-to-us-officials-say.html,1706,4161
The Extremities of Nicholson Baker,8/8/04,Arts; Books,http://www.nytimes.com/2004/08/08/books/the-extremities-of-nicholson-baker.html,2215,4162
Crisis in Sudan Resists Simple Solutions,8/8/04,World; Washington,http://www.nytimes.com/2004/08/08/world/crisis-in-sudan-resists-simple-solutions.html,1030,4163
"BEST SELLERS: August 8, 2004",8/8/04,Arts; Books,http://www.nytimes.com/2004/08/08/books/best-sellers-august-8-2004.html,1376,4164
Arrests and Plots Give South Africans a New Problem,8/9/04,World,http://www.nytimes.com/2004/08/09/world/threats-responses-arrests-arrests-plots-give-south-africans-new-problem.html,964,4165
Immigrants Raise Call For Right to Be Voters,8/9/04,U.S.,http://www.nytimes.com/2004/08/09/us/immigrants-raise-call-for-right-to-be-voters.html,1175,4166
New Leaders Are Emerging For Al Qaeda,8/10/04,Technology; World; Front Page,http://www.nytimes.com/2004/08/10/world/threats-and-responses-the-overview-new-leaders-are-emerging-for-al-qaeda.html,1007,4167
Bombs Kill 2 In Istanbul; Kurdish Rebels Suspected,8/11/04,World,http://www.nytimes.com/2004/08/11/world/bombs-kill-2-in-istanbul-kurdish-rebels-suspected.html,650,4168
Being Clear About Present Dangers,8/11/04,Opinion,http://www.nytimes.com/2004/08/11/opinion/being-clear-about-present-dangers.html,1023,4169
Retrial of Suspect in 9/11 Attacks Begins in Germany,8/11/04,World,http://www.nytimes.com/2004/08/11/world/threats-responses-courts-retrial-suspect-9-11-attacks-begins-germany.html,965,4170
Democrats Don't Plan to Block Confirmation of C.I.A. Nominee,8/12/04,Front Page; U.S.,http://www.nytimes.com/2004/08/12/us/threats-responses-nominee-democrats-don-t-plan-block-confirmation-cia-nominee.html,1167,4171
German 9/11 Retrial Gets Exculpatory Evidence From U.S.,8/12/04,World,http://www.nytimes.com/2004/08/12/world/threats-responses-courts-german-9-11-retrial-gets-exculpatory-evidence-us.html,675,4172
Officials Investigate a Qaeda Suspect's Shadowy Life,8/13/04,World,http://www.nytimes.com/2004/08/13/world/threats-responses-terrorists-officials-investigate-qaeda-suspect-s-shadowy-life.html,1243,4173
The Nation; The Struggle Over the Torture Memos,8/15/04,Washington; Week in Review,http://www.nytimes.com/2004/08/15/weekinreview/the-nation-the-struggle-over-the-torture-memos.html,967,4174
The World; Intelligence: Why a Fix Is So Elusive,8/15/04,Washington; Week in Review,http://www.nytimes.com/2004/08/15/weekinreview/the-world-intelligence-why-a-fix-is-so-elusive.html,1074,4175
"BEST SELLERS: August 15, 2004",8/15/04,Arts; Books,http://www.nytimes.com/2004/08/15/books/best-sellers-august-15-2004.html,1354,4176
C.I.A. Officer Denounces Agency and Sept. 11 Report,8/17/04,Technology; U.S.; Washington,http://www.nytimes.com/2004/08/17/us/threats-responses-intelligence-cia-officer-denounces-agency-sept-11-report.html,1010,4177
Who Needs Assault Weapons?,8/18/04,Opinion,http://www.nytimes.com/2004/08/18/opinion/who-needs-assault-weapons.html,716,4178
BRITISH CHARGE 8 WITH CONSPIRACY IN A TERROR PLOT,8/18/04,World; Front Page,http://www.nytimes.com/2004/08/18/world/british-charge-8-with-conspiracy-in-a-terror-plot.html,947,4179
"For Post-9/11 Material Witness, It Is a Terror of a Different Kind",8/19/04,Front Page; U.S.,http://www.nytimes.com/2004/08/19/us/threats-responses-detainees-for-post-9-11-material-witness-it-terror-different.html,2506,4180
Corrections,8/19/04,Corrections; New York and Region,http://www.nytimes.com/2004/08/19/nyregion/c-corrections-686573.html,82,4181
Portraying America As Midwife to Terror,8/20/04,Arts; Books,http://www.nytimes.com/2004/08/20/books/books-of-the-times-portraying-america-as-midwife-to-terror.html,1126,4182
Portraying America as a Midwife to Terror,8/20/04,Books,http://www.nytimes.com/2004/08/20/books/20BOOK.html,1107,4183
Kerry Is Filing a Complaint Against Swift Boat Group,8/21/04,U.S.,http://www.nytimes.com/2004/08/21/us/2004-campaign-advertising-kerry-filing-complaint-against-swift-boat-group.html,855,4184
U.S. Terrorism Tribunals Set to Begin Work,8/22/04,U.S.; Washington,http://www.nytimes.com/2004/08/22/us/us-terrorism-tribunals-set-to-begin-work.html,987,4185
Study: Intelligence on Qaeda Money Lacking,8/22/04,U.S.; Washington,http://www.nytimes.com/2004/08/22/us/study-intelligence-on-qaeda-money-lacking.html,1026,4186
"BEST SELLERS: August 22, 2004",8/22/04,Arts; Books,http://www.nytimes.com/2004/08/22/books/best-sellers-august-22-2004.html,1319,4187
Dear Tom Ridge: Return My Armani Suit,8/24/04,Business,http://www.nytimes.com/2004/08/24/business/business-travel-on-the-road-dear-tom-ridge-return-my-armani-suit.html,1019,4188
A Seasoned U.S. Defendant Scolds Afghan Judge on Law,8/24/04,World; Washington,http://www.nytimes.com/2004/08/24/world/reach-war-americans-trial-seasoned-us-defendant-scolds-afghan-judge-law.html,945,4189
Pakistan Vows to Stop Taliban; Westerners Just Scoff,8/24/04,World,http://www.nytimes.com/2004/08/24/world/reach-war-protecting-afghan-vote-pakistan-vows-stop-taliban-westerners-just.html,1002,4190
INSIDE,8/25/04,Front Page; New York and Region,http://www.nytimes.com/2004/08/25/nyregion/inside-744956.html,508,4191
First War-Crimes Case Opens at Guantanamo Base,8/25/04,World,http://www.nytimes.com/2004/08/25/world/threats-responses-tribunals-first-war-crimes-case-opens-guantanamo-base.html,768,4192
Holding the Pentagon Accountable; For Religious Bigotry,8/26/04,Opinion,http://www.nytimes.com/2004/08/26/opinion/holding-the-pentagon-accountable-for-religious-bigotry.html,284,4193
Terror Tribunal Defendant Demands to Be Own Lawyer,8/27/04,U.S.; Washington,http://www.nytimes.com/2004/08/27/us/terror-tribunal-defendant-demands-to-be-own-lawyer.html,862,4194
Opening Week of Hearings in Guantanamo Ends in Dispute,8/28/04,U.S.; Washington,http://www.nytimes.com/2004/08/28/us/opening-week-of-hearings-in-guantanamo-ends-in-dispute.html,525,4195
The 9/11 Report: A Dissent,8/29/04,Arts; Books,http://www.nytimes.com/2004/08/29/books/the-9-11-report-a-dissent.html,4756,4196
Convention Delegates Put Aside Fears,8/29/04,New York and Region,http://www.nytimes.com/2004/08/29/nyregion/convention-delegates-put-aside-fears.html,1157,4197
Buyers Shrug Off Terror Alert To Snap Up Wall St. Condos,8/29/04,Real Estate,http://www.nytimes.com/2004/08/29/realestate/big-deal-buyers-shrug-off-terror-alert-to-snap-up-wall-st-condos.html,1041,4198
Behind Enemy Lines: Advice From a Partisan,8/29/04,U.S.,http://www.nytimes.com/2004/08/29/us/new-york-2004-republican-new-york-behind-enemy-lines-advice-from-a-partisan.html,961,4199
"On Videotapes of Jailed Sheik, Hatred and Candy Bars",8/29/04,New York and Region,http://www.nytimes.com/2004/08/29/nyregion/on-videotapes-of-jailed-sheik-hatred-and-candy-bars.html,990,4200
"IN WESTERN IRAQ, FUNDAMENTALISTS HOLD U.S. AT BAY",8/29/04,World; Washington,http://www.nytimes.com/2004/08/29/world/the-reach-of-war-insurgency-in-western-iraq-fundamentalists-hold-us-at-bay.html,3173,4201
"BEST SELLERS: August 29, 2004",8/29/04,Arts; Books,http://www.nytimes.com/2004/08/29/books/best-sellers-august-29-2004.html,1319,4202
U.S. Fringers In Edinburgh Enjoy Mixed Blessings,8/30/04,Arts,http://www.nytimes.com/2004/08/30/arts/us-fringers-in-edinburgh-enjoy-mixed-blessings.html,959,4203
When a General Paraded His Religion,8/30/04,Opinion,http://www.nytimes.com/2004/08/30/opinion/l-when-a-general-paraded-his-religion-805084.html,111,4204
BUSH CITES DOUBT AMERICA CAN WIN WAR ON TERROR,8/31/04,Front Page; U.S.; Washington,http://www.nytimes.com/2004/08/31/us/republicans-convention-new-york-president-bush-cites-doubt-america-can-win-war.html,1130,4205
Convention Speakers Easily Invoke Familiar Ring of the President,8/31/04,U.S.,http://www.nytimes.com/2004/08/31/us/republicans-convention-new-york-speeches-convention-speakers-easily-invoke.html,651,4206
"First Night, Single Theme For Double Term: Sept. 11",8/31/04,U.S.,http://www.nytimes.com/2004/08/31/us/republicans-convention-new-york-assessment-first-night-single-theme-for-double.html,1108,4207
Kerry Tells Veterans Bush Fails on Iraq and Terror,9/2/04,U.S.; Washington,http://www.nytimes.com/2004/09/02/politics/campaign/02kerry.html,906,4208
THE REPUBLICANS: THE CONVENTION IN NEW YORK -- THE PRESIDENT/Man in the News; A Leader Now Tested by Tragedy -- George Walker Bush,9/2/04,U.S.; Washington,http://www.nytimes.com/2004/09/02/politics/campaign/02george.html,3025,4209
Heads in the Sand,9/3/04,Opinion,http://www.nytimes.com/2004/09/03/opinion/03herbert.html,725,4210
"Bush, Evoking 9/11, Vows to 'Build a Safer World'",9/3/04,Front Page; Health; Education; U.S.,http://www.nytimes.com/2004/09/03/politics/campaign/03convene.html,1861,4211
Feel the Hate,9/3/04,Opinion,http://www.nytimes.com/2004/09/03/opinion/03krugman.html,734,4212
"Fighting Words, at the Convention and Beyond",9/3/04,Opinion,http://query.nytimes.com/gst/fullpage.html?res=950DE4D61331F930A3575AC0A9629C8B63,113,4213
The President's Moment: American Voices,9/4/04,Opinion,http://query.nytimes.com/gst/fullpage.html?res=9B03E7DD1131F937A3575AC0A9629C8B63,66,4214
"Slow Week For Art, With Few Exceptions",9/4/04,Arts,http://www.nytimes.com/2004/09/04/arts/design/04deal.html,980,4215
