headline,date,section,url,word_count
Mr. Bush's Asian Road Trip,2006-03-07,Opinion,http://www.nytimes.com/2006/03/07/opinion/07tue1.html,458
Prosecutors Show Tape at Sept. 11 Trial,2006-03-09,U.S.,http://www.nytimes.com/2006/03/09/national/nationalspecial3/09moussaoui.html,667
Agent Says He Thought Moussaoui Knew About Plot,2006-03-10,U.S.,http://www.nytimes.com/2006/03/10/national/nationalspecial3/10moussaoui.html,751
Unloading on the Ports Deal,2006-03-10,Opinion,http://opinionator.blogs.nytimes.com/2006/03/10/unloading-on-the-ports-deal/,943
Symbol of Abu Ghraib Seeks to Spare Others His Nightmare,2006-03-11,World; Front Page,http://query.nytimes.com/gst/fullpage.html?res=9C03E3DC1230F932A25750C0A9609C8B63,2164
Bush's Stay in Dangerous Pakistan Rewards an Ally,2006-03-13,U.S.; Washington,http://www.nytimes.com/2006/03/13/politics/13letter.html,979
A Composer Bypasses the Narrative for a Philosophical Vision of Faust,2006-03-15,Arts,http://www.nytimes.com/2006/03/15/arts/music/15faus.html,950
U.S. Limits Demands On Google,2006-03-15,Technology; Business,http://www.nytimes.com/2006/03/15/technology/15google.html,1049
A Dangerous Game of Rummy,2006-03-16,Opinion,http://brooks.blogs.nytimes.com/2006/03/16/a-dangerous-game-of-rummy/,690
"Who Is This Masked Avenger? Guy Fawkes, Count of Monte Cristo or a Clone?",2006-03-17,Movies; Arts,http://www.nytimes.com/2006/03/17/movies/17vend.html,1183
F. Y. I.,2006-03-19,New York and Region,http://www.nytimes.com/2006/03/19/nyregion/thecity/19fyi1.html,558
"TASK FORCE 6-26: Inside Camp Nama; In Secret Unit's 'Black Room,' A Grim Portrait of U.S. Abuse",2006-03-19,World; Washington,http://www.nytimes.com/2006/03/19/international/middleeast/19abuse.html,3602
The President and the Courts,2006-03-20,Opinion,http://www.nytimes.com/2006/03/20/opinion/20mon1.html,759
World Briefing | Europe: Turkey: Qaeda Suspect Faces Bomb Charges,2006-03-21,World,/data/daily/2006/03/21/899607.sgml,107
Satirical Revue With Sledgehammer's Touch,2006-03-23,Arts; Theater,http://theater2.nytimes.com/2006/03/23/theater/reviews/23ratt.html,397
Prosecution Of Moussaoui Finishes Up,2006-03-24,U.S.,http://query.nytimes.com/gst/fullpage.html?res=9A0CE3DE1730F937A15750C0A9609C8B63,482
Neo No More,2006-03-26,Books,http://www.nytimes.com/2006/03/26/books/review/26berman.html,2184
The Middle East Watches Itself,2006-03-26,Arts,http://www.nytimes.com/2006/03/26/arts/television/26fattah.html,380
A Bellwether For the Power Of a President,2006-03-26,Week in Review,http://www.nytimes.com/2006/03/26/weekinreview/26mahler.html,1046
Detainee Case Will Pose Delicate Question for Court,2006-03-27,U.S.,http://www.nytimes.com/2006/03/27/politics/27scotus.html,1252
Libertarians ...  From Downtown ... Yes!,2006-03-27,Opinion,http://opinionator.blogs.nytimes.com/2006/03/27/libertarians-from-downtown-yes/,292
"Iraqi Documents Are Put on Web, And Search Is On",2006-03-28,Technology; Front Page; U.S.,http://www.nytimes.com/2006/03/28/politics/28intel.html,1202
Enemy of Our Enemy,2006-03-28,Opinion,http://www.nytimes.com/2006/03/28/opinion/28bergen.html,727
"At Sept. 11 Trial, Tale of Missteps and Management",2006-03-31,U.S.,http://www.nytimes.com/2006/03/31/us/nationalspecial3/31plot.html,1461
Lowly Status of Women In a Land Struggling to Rise,2006-04-05,Arts; Books,http://www.nytimes.com/2006/04/05/books/05grim.html,1043
Boycott Threat Roils Guantánamo Hearing,2006-04-06,World,http://www.nytimes.com/2006/04/06/world/middleeast/06gitmo.html,858
Kerry Sharply Criticizes Bush on Several Fronts,2006-04-08,U.S.; Washington,http://www.nytimes.com/2006/04/08/washington/08kerry.html,486
War Names,2006-04-09,Magazine; Washington,http://www.nytimes.com/2006/04/09/magazine/09wwln_safire.html,1000
Prosecution Sees Setback at Terror Trial in California,2006-04-10,U.S.,http://www.nytimes.com/2006/04/10/us/nationalspecial3/10lodi.html,1304
29 Indicted in Connection With Madrid Train Bombings,2006-04-11,World,http://www.nytimes.com/2006/04/11/world/europe/11cnd-spain.html,814
"Right Trial, Wrong Defendant",2006-04-11,Opinion,http://www.nytimes.com/2006/04/11/opinion/11farmer.html,1069
Essay Stirs Debate About Influence of a Jewish Lobby,2006-04-12,Education,http://www.nytimes.com/2006/04/12/education/12professors.html,1304
Al Qaeda Video Praises Top Militant in Iraq,2006-04-13,World,http://www.nytimes.com/2006/04/13/world/13cnd-iraq.html,767
Al Qaeda's Man in Iraq Gets Encouragement From His HQ,2006-04-14,World,http://www.nytimes.com/2006/04/14/world/middleeast/14iraq.html,850
Trading on a Name in Infamy,2006-04-14,Movies; Arts; Theater,http://theater2.nytimes.com/2006/04/14/theater/reviews/14will.html,444
Wrong 9/11 Defendant,2006-04-17,Opinion,http://query.nytimes.com/gst/fullpage.html?res=9C00E1DD173FF934A25757C0A9609C8B63,108
"Arts, Briefly",2006-04-18,Arts,http://www.nytimes.com/2006/04/18/arts/18arts.html,1071
Death at Florida Boot Camp Draws  Thousands of Protesters,2006-04-21,U.S.,http://www.nytimes.com/2006/04/21/us/21cnd-florida.html,557
Criticizing an Agent of Change as Failing to Adapt,2006-04-21,U.S.,http://www.nytimes.com/2006/04/21/washington/21military.html,1808
Spymaster Tells Secret of Size Of Spy Force,2006-04-21,U.S.,http://query.nytimes.com/gst/fullpage.html?res=9C05E1D6143FF932A15757C0A9609C8B63,318
How Can Iran's Nuclear Ambitions Be Deterred?,2006-04-21,Opinion,http://query.nytimes.com/gst/fullpage.html?res=990CE0DE153FF932A15757C0A9609C8B63,82
National Briefing,2006-04-22,U.S.,http://www.nytimes.com/2006/04/22/us/22brfs.html,630
Jews and Israel: More Voices,2006-04-22,Opinion,http://query.nytimes.com/gst/fullpage.html?res=9F07E5D9153FF931A15757C0A9609C8B63,171
National Briefing | South: Florida: Boy's Death Prompts Protest,2006-04-22,,/data/daily/2006/04/22/636614.sgml,121
Bin Laden Tells Militants to Fight in Sudan,2006-04-23,World,http://www.nytimes.com/2006/04/23/world/23cnd-binladen.html,850
Laugh Lines,2006-04-23,Week in Review,http://query.nytimes.com/gst/fullpage.html?res=9B0DEEDA153FF930A15757C0A9609C8B63,292
Al-Jazeera Airs Purported Bin Laden Tape,2006-04-23,World,http://www.nytimes.com/2006/04/23/world/middleeast/23binladen.web.html,134
30 Are Killed in Sinai as Bombs Rock Egyptian Resort City,2006-04-24,World,http://www.nytimes.com/2006/04/24/world/middleeast/24cnd-egypt.html,754
"Bin Laden Says West Is Waging War Against Islam, and Urges Supporters to Go to Sudan",2006-04-24,World,http://www.nytimes.com/2006/04/24/world/middleeast/24binladen.html,1104
News Summary,2006-04-24,New York and Region,http://query.nytimes.com/gst/fullpage.html?res=9802E5DD123FF937A15757C0A9609C8B63,1351
30 Are Killed in Sinai as Bombs Rock Egyptian Resort City,2006-04-25,World,http://www.nytimes.com/2006/04/25/world/middleeast/25egypt.html,1061
Egypt Rounds Up Suspects in Deadly Blasts,2006-04-25,World,http://www.nytimes.com/2006/04/25/world/25cnd-egypt.html,1094
Video Appears to Show Zarqawi,2006-04-25,World,http://www.nytimes.com/2006/04/25/world/middleeast/25cnd-zarqawi.html,604
"Forecast: Cloudy, With a 50% Chance of Sculpture",2006-04-25,Arts,http://www.nytimes.com/2006/04/25/arts/design/25smok.html,612
Qaeda Video Vows Iraq Defeat for 'Crusader' U.S.,2006-04-26,World,http://www.nytimes.com/2006/04/26/world/middleeast/26zarqawi.html,1303
"Iraqi Civilian Killings by Insurgents Soar, U.S. Says",2006-04-28,World,http://www.nytimes.com/2006/04/28/world/middleeast/28cnd-terror.html,474
Defiance Under Fire: Unbounded Bravery in Unfriendly Skies,2006-04-28,Movies; Arts,http://www.nytimes.com/2006/04/28/movies/28unit.html,1597
"At the Tribeca Festival, Foreign Films Tell Tales That Hit Close to Home",2006-04-28,Movies; Arts,http://www.nytimes.com/2006/04/28/movies/28trib.html,1244
"Insurgent Attacks on Iraqis Soared, Report Says",2006-04-29,World,http://www.nytimes.com/2006/04/29/world/middleeast/29terror.html,854
Qaeda No. 2 Says U.S. Fails in Iraq,2006-04-29,World,http://www.nytimes.com/2006/04/29/world/middleeast/29qaeda.html,165
"Insurgent Attacks on Iraqis Soared in 2005, Report Says",2006-04-29,World; Washington,http://query.nytimes.com/gst/fullpage.html?res=9C02E6DB103FF93AA15757C0A9609C8B63,850
Now Appearing | April 23-29,2006-04-30,Week in Review,http://query.nytimes.com/gst/fullpage.html?res=9400EFD9103FF933A05757C0A9609C8B63,553
Roots of Faith,2006-04-30,Arts; Books,http://www.nytimes.com/2006/04/30/books/review/30wilson.html,1318
Sudan and Darfur,2006-04-30,Opinion,http://query.nytimes.com/gst/fullpage.html?res=9500E3D9103FF933A05757C0A9609C8B63,166
The Rumsfeld Doctrine,2006-04-30,Arts; Books,http://www.nytimes.com/2006/04/30/books/review/30heilbrun.html,1283
Some See Hints of Disharmony in Qaeda Tapes,2006-05-01,World,http://www.nytimes.com/2006/05/01/world/middleeast/01tapes.html,1220
Some See Hints Of Disharmony In Qaeda Tapes,2006-05-01,World; Front Page,http://query.nytimes.com/gst/fullpage.html?res=9901E1DD113FF932A35756C0A9609C8B63,1221
Giuliani Shows a Candidate's Mettle to Republicans in Iowa,2006-05-02,N.Y. / Region,http://www.nytimes.com/2006/05/02/nyregion/02giuliani.html,1135
"At Sentencing, Moussaoui Is Defiant",2006-05-04,U.S.,http://www.nytimes.com/2006/05/04/us/04cnd-moussaoui.html,1930
Sudan and Largest Rebel Faction Sign Pact to End Carnage,2006-05-04,World,http://www.nytimes.com/2006/05/04/world/africa/05darfur.web.html,929
The Message of the Moussaoui Case (6 Letters),2006-05-05,Opinion,http://www.nytimes.com/2006/05/05/opinion/l05moussaoui.html,597
"One Last Appearance, and Outburst, From Moussaoui",2006-05-05,U.S.,http://www.nytimes.com/2006/05/05/us/05moussaoui.html,971
Mistrial Called in Federal Case of Man Who Knew Hijackers,2006-05-05,N.Y. / Region,http://www.nytimes.com/2006/05/05/nyregion/05material.html,823
Lawyer Confronts Informer in Subway-Bomb Plot Case,2006-05-05,N.Y. / Region,http://www.nytimes.com/2006/05/05/nyregion/05herald.html,831
INSIDE,2006-05-05,Front Page; New York and Region,http://query.nytimes.com/gst/fullpage.html?res=9F01E6DE1F3FF936A35756C0A9609C8B63,209
The Message of the Moussaoui Case,2006-05-05,Opinion,http://query.nytimes.com/gst/fullpage.html?res=9E05E3DE1F3FF936A35756C0A9609C8B63,114
Largest Faction of Darfur Rebels Signs Peace Pact,2006-05-06,World,http://www.nytimes.com/2006/05/06/world/africa/06darfur.html,1326
Artists Display Confessions of Passers-by on a 44th Street Storefront,2006-05-06,Arts,http://www.nytimes.com/2006/05/06/arts/design/06secr.html,1045
Another Prologue Begins in Epic 9/11 Court Case,2006-05-06,N.Y. / Region,http://www.nytimes.com/2006/05/06/nyregion/06material.html,800
LARGEST FACTION OF DARFUR REBELS SIGNS PEACE PACT,2006-05-06,World; Front Page; Washington,http://query.nytimes.com/gst/fullpage.html?res=9901E6D91F3FF935A35756C0A9609C8B63,1321
Too Soon? It's Too Late for 'United 93',2006-05-07,Opinion,http://www.nytimes.com/2006/05/07/opinion/07rich.html,1512
10 U.S. Soldiers Are Killed in Afghan Helicopter Crash,2006-05-07,World,http://www.nytimes.com/2006/05/07/world/asia/07afghan.html,577
"Out of Desert Poverty, a Caldron of Rage in the Sinai",2006-05-07,World,http://www.nytimes.com/2006/05/07/world/07egypt.html,1692
'The Faithful Spy',2006-05-07,Books,http://www.nytimes.com/2006/05/07/books/chapters/0507-1st-bere.html,2582
Bush's Choice To Lead the C.I.A.,2006-05-10,Opinion,http://query.nytimes.com/gst/fullpage.html?res=9804E2D6163EF933A25756C0A9609C8B63,226
"The Surveillance Uproar, From Coast to Coast (11 Letters)",2006-05-13,Opinion,http://www.nytimes.com/2006/05/13/opinion/l13spy.html,1046
"'Sand Café' Offers Sand, Gore and Laughs: War Correspondents' Lives",2006-05-13,Books,http://www.nytimes.com/2006/05/13/books/13sand.html,863
"The Surveillance Uproar, From Coast to Coast",2006-05-13,Opinion,http://query.nytimes.com/gst/fullpage.html?res=9404E0DB143EF930A25756C0A9609C8B63,95
"The Surveillance Uproar, From Coast to Coast",2006-05-13,Opinion,http://query.nytimes.com/gst/fullpage.html?res=9503E0DB143EF930A25756C0A9609C8B63,111
Will the Real Traitors Please Stand Up?,2006-05-14,Opinion,http://www.nytimes.com/2006/05/14/opinion/14rich.html,1531
Intelligence Design,2006-05-14,Opinion,http://www.nytimes.com/2006/05/14/opinion/14mahle.html,1010
America the Fearful,2006-05-15,Opinion,http://www.nytimes.com/2006/05/15/opinion/15herbert.html,784
The N.S.A.'s Math Problem,2006-05-16,Opinion,http://www.nytimes.com/2006/05/16/opinion/16farley.html,1066
"George Crile, CBS Documentary Producer, Dies at 61",2006-05-16,Obituaries,http://www.nytimes.com/2006/05/16/obituaries/16crile.html,728
Remote Pakistan Town Believes Rumors of bin Laden's Arrival Are Greatly Exaggerated,2006-05-16,World,http://www.nytimes.com/2006/05/16/world/asia/16osama.html,909
Trial Spotlights Undercover Contact With Bomb Plot Suspect,2006-05-17,N.Y. / Region,http://www.nytimes.com/2006/05/17/nyregion/17herald.html,795
Giuliani Campaigns for Ex-Leader of Christian Coalition,2006-05-18,N.Y. / Region,http://www.nytimes.com/2006/05/18/nyregion/18cnd-rudy.html,1221
"Make Poetry, Not War",2006-05-20,Opinion,http://www.nytimes.com/2006/05/20/opinion/20dowd.html,729
Graduates at New School Heckle Speech by McCain,2006-05-20,N.Y. / Region,http://www.nytimes.com/2006/05/20/nyregion/20mccain.html,891
Closing Arguments in Trial of Subway Bombing Case,2006-05-23,N.Y. / Region,http://www.nytimes.com/2006/05/23/nyregion/23herald.html,1001
"Bin Laden, on Tape, Denies Moussaoui's Role in 9/11",2006-05-23,Washington,http://www.nytimes.com/2006/05/23/washington/23cnd-moussaoui.html,336
Bin Laden Is Said to Talk of Moussaoui,2006-05-24,U.S.,http://www.nytimes.com/2006/05/24/us/24moussaoui.html,338
Jury Finds Defendant Guilty in Bomb Plot Trial,2006-05-24,N.Y. / Region,http://www.nytimes.com/2006/05/24/nyregion/24cnd-guilty.html,1504
News Summary,2006-05-24,New York and Region,http://query.nytimes.com/gst/fullpage.html?res=9A05E1D6103EF937A15756C0A9609C8B63,994
Guilty Verdict in Plot to Bomb Subway Station,2006-05-25,N.Y. / Region,http://www.nytimes.com/2006/05/25/nyregion/25herald.html,1548
Bush and Blair Acknowledged Major Iraq Misjudgments,2006-05-25,Washington,http://www.nytimes.com/2006/05/25/washington/25cnd-prexy.html,578
A Test of Our Character,2006-05-26,Opinion,http://www.nytimes.com/2006/05/26/opinion/26krugman.html,729
"Bush and Blair Concede Errors, but Defend War",2006-05-26,World,http://www.nytimes.com/2006/05/26/world/middleeast/26prexy.html,1490
"Bush and Blair Concede Errors, but Defend War",2006-05-26,World,http://www.nytimes.com/2006/05/26/world/europe/26cnd-blair.html,1605
Don't Become Them,2006-05-27,Opinion,http://www.nytimes.com/2006/05/27/opinion/27dowd.html,788
Fugitives From Somali Capital Describe Horrors of War,2006-05-27,World,http://www.nytimes.com/2006/05/27/world/africa/27somalia.html,1030
"With a Few Humble Words, Bush Silences His Texas Swagger",2006-05-27,Washington,http://www.nytimes.com/2006/05/27/washington/27lingo.html,769
The Cannes Landslide for Al Gore,2006-05-28,Opinion,http://www.nytimes.com/2006/05/28/opinion/28rich.html,1513
"Jay Leno, David Letterman and Conan O'Brien",2006-05-28,Week in Review,http://www.nytimes.com/2006/05/28/weekinreview/28laugh.html,242
Trial Opens Window on Shadowing of Muslims,2006-05-28,N.Y. / Region,http://www.nytimes.com/2006/05/28/nyregion/28tactics.html,1611
Laugh Lines,2006-05-28,Week in Review,http://query.nytimes.com/gst/fullpage.html?res=9F02EFDA1E3EF93BA15756C0A9609C8B63,242
Iraq Becomes Deadliest of Modern Wars for Journalists,2006-05-30,World,http://www.nytimes.com/2006/05/30/world/middleeast/30embed.html,1014
"Afghanistan, Unraveling",2006-06-01,Opinion,http://www.nytimes.com/2006/06/01/opinion/01thu1.html,478
Terror Fears Hamper U.S. Muslims' Travel,2006-06-01,U.S.,http://www.nytimes.com/2006/06/01/us/nationalspecial3/01traveler.html,1442
Menendez Opens Campaign for Election to U.S. Senate,2006-06-02,N.Y. / Region,http://www.nytimes.com/2006/06/02/nyregion/02menendez.html,588
The White House Without a Filter,2006-06-04,Week in Review,http://www.nytimes.com/2006/06/04/weekinreview/04bumiller.html,1099
17 Held in Plot to Bomb Sites in Ontario,2006-06-04,World,http://www.nytimes.com/2006/06/04/world/americas/04toronto.html,1839
What Happened at Haditha? (5 Letters),2006-06-06,Opinion,http://www.nytimes.com/2006/06/06/opinion/l06iraq.html,655
What Happened at Haditha?,2006-06-06,Opinion,http://query.nytimes.com/gst/fullpage.html?res=9C06EEDA1431F935A35755C0A9609C8B63,184
What Happened at Haditha?,2006-06-06,Opinion,http://query.nytimes.com/gst/fullpage.html?res=9D07EEDA1431F935A35755C0A9609C8B63,140
"Damien, Demons and Dubya",2006-06-07,Opinion,http://www.nytimes.com/2006/06/07/opinion/07dowd.html,764
Other People's Blood,2006-06-08,Opinion,http://www.nytimes.com/2006/06/08/opinion/08herbert.html,759
U.S. Strike Hits Insurgent at Safehouse,2006-06-08,World,http://www.nytimes.com/2006/06/08/world/middleeast/08cnd-iraq.html,2067
Hatred He Bred Is Sure to Survive Terrorist Death,2006-06-08,World,http://www.nytimes.com/2006/06/08/world/middleeast/08cnd-assess.html,1215
"After Welcome Piece of News, a Decision to Stay Silent",2006-06-08,World,http://www.nytimes.com/2006/06/08/world/middleeast/08cnd-bush.html,827
Bush Cautiously Notes Chance to 'Turn the Tide',2006-06-08,World,http://www.nytimes.com/2006/06/08/world/middleeast/07cnd-reaction.html,831
"Abu Musab al-Zarqawi, Leader of Al Qaeda in Iraq, Has Been Killed",2006-06-08,World,http://www.nytimes.com/2006/06/08/world/middleeast/08wire-Zarqawi.html,480
Leaders' Reactions to Zarqawi's Death,2006-06-08,World,http://www.nytimes.com/2006/06/08/world/middleeast/08cnd-zarqawi-text.html,1239
The Tie Between Zarqawi and bin Laden,2006-06-08,Opinion,http://opinionator.blogs.nytimes.com/2006/06/08/the-tie-between-zarqawi-and-bin-laden/,875
Zarqawi's Family 'Celebrates' and Asks for His Body Back,2006-06-09,World,http://www.nytimes.com/2006/06/09/world/middleeast/09cnd-zarqa.html,994
Art in Review,2006-06-09,Arts,http://www.nytimes.com/2006/06/09/arts/design/09gall.html,2073
Zarqawi's Life After Death,2006-06-09,Opinion,http://www.nytimes.com/2006/06/09/opinion/09benjamin.html,1084
Zarqawi Built Global Jihadist Network on Internet,2006-06-09,World,http://www.nytimes.com/2006/06/09/world/middleeast/09web.html,800
Death of a Terrorist,2006-06-09,Opinion,http://www.nytimes.com/2006/06/09/opinion/09fri1.html,351
Hatred He Bred Is Sure to Survive Terrorist's Death,2006-06-09,World,http://www.nytimes.com/2006/06/09/world/middleeast/09insurgency.html,1210
"Abu Musab al-Zarqawi Lived a Brief, Shadowy Life Replete With Contradictions",2006-06-09,World,http://www.nytimes.com/2006/06/09/world/middleeast/09zarqawi.html,1063
Art in Review; Jenny Holzer,2006-06-09,Arts,http://query.nytimes.com/gst/fullpage.html?res=9F0CE0DF1231F93AA35755C0A9609C8B63,374
"Same News, Different Stories",2006-06-09,U.S.,http://learning.blogs.nytimes.com/2006/06/09/same-news-different-stories/,2186
Sudan: U.N. Delegation Arrives in Darfur,2006-06-10,World,http://www.nytimes.com/2006/06/10/world/africa/10briefs-002.html,110
Clan Calls Death of 'Martyr' a Blessing,2006-06-10,World,http://www.nytimes.com/2006/06/10/world/middleeast/10zarqa.html,871
World Briefing | Africa: Sudan: U.N. Delegation Arrives In Darfur,2006-06-10,World,/data/daily/2006/06/10/846473.sgml,110
"Terrorists Trained by Zarqawi Went Abroad, Jordan Says",2006-06-11,World,http://www.nytimes.com/2006/06/11/world/middleeast/11jordan.html,1056
Most Wanted Now: War-Weary Sunnis,2006-06-11,Week in Review,http://www.nytimes.com/2006/06/11/weekinreview/11burns.html,1328
Saudi Arabia Identifies 2 Dead Guantánamo Detainees,2006-06-11,U.S.,http://www.nytimes.com/2006/06/11/us/12gitmocnd.html,1769
Most Wanted Now: War-Weary Sunnis,2006-06-11,Washington; Week in Review,http://query.nytimes.com/gst/fullpage.html?res=990CE0DA1231F932A25755C0A9609C8B63,1332
,2006-06-11,World,http://www.nytimes.com/2006/06/11/world/11qaeda.ready.html,263
U.S. General Says Report of Zarqawi Beating Is 'Baloney',2006-06-12,World,http://www.nytimes.com/2006/06/12/world/middleeast/12iraq.html,838
Bush Sees Oil as Key to Restoring Stability in Iraq,2006-06-12,U.S.,http://www.nytimes.com/2006/06/12/us/12cnd-prexy.html,862
Man Bites Book,2006-06-12,Opinion,http://opinionator.blogs.nytimes.com/2006/06/12/man-bites-book/,293
Cleric Linked to 2002 Bali Blasts Is Released,2006-06-14,World,http://www.nytimes.com/2006/06/14/world/asia/14bashir.html,762
Cleric Linked to 2002 Bali Blasts Is Released,2006-06-14,World,http://www.nytimes.com/2006/06/14/world/asia/14cnd-bashir.html,1063
Name That Candidate,2006-06-15,Opinion,http://www.nytimes.com/2006/06/15/opinion/15trillin.html,673
Jihadist or Victim: Ex-Detainee Makes a Case,2006-06-15,World,http://www.nytimes.com/2006/06/15/world/15begg.html,2505
U.S. Identifies Successor to Zarqawi,2006-06-15,World,http://www.nytimes.com/2006/06/15/world/middleeast/15cnd-iraq.html,1054
U.S. Portrayal Helps Flesh Out Zarqawi's Heir,2006-06-16,World,http://www.nytimes.com/2006/06/16/world/middleeast/16iraq.html,1437
Updike's Other America,2006-06-18,Books,http://www.nytimes.com/2006/06/18/books/review/18stone.html,1453
U.S. Feared Cyanide Attack on New York Subway,2006-06-18,N.Y. / Region,http://www.nytimes.com/2006/06/18/nyregion/18plot.html,850
"Personality, Ideology and Bush's Terror Wars",2006-06-20,Books,http://www.nytimes.com/2006/06/20/books/20kaku.html,1764
"Personality, Ideology And Bush's Terror Wars",2006-06-20,Arts; Books,http://query.nytimes.com/gst/fullpage.html?res=9B0DE4DC1E31F933A15755C0A9609C8B63,1790
G.O.P. Senators Attack Iraq Proposal by Democrats,2006-06-21,Washington,http://www.nytimes.com/2006/06/21/washington/21cnd-cong.html,856
Al Qaeda Deputy Calls for Afghans to Fight U.S.,2006-06-22,World,http://www.nytimes.com/2006/06/22/world/asia/22cnd-afghan.html,461
"Muslims 'Still in Denial' About 9/11, Pew Survey Finds",2006-06-22,World,http://www.nytimes.com/2006/06/22/world/europe/22cnd-pew.html,935
How Military Voters View Marriage,2006-06-23,Opinion,http://opinionator.blogs.nytimes.com/2006/06/23/how-military-voters-view-marriage/,448
After Londonistan,2006-06-25,Magazine,http://www.nytimes.com/2006/06/25/magazine/25london.html,8132
Taliban Audiotape Mocks Afghan Government,2006-06-26,World,http://www.nytimes.com/2006/06/26/world/asia/26afghan.html,487
Taliban Audiotape Mocks Afghan Government,2006-06-26,World,http://query.nytimes.com/gst/fullpage.html?res=9D06EFD61630F935A15755C0A9609C8B63,482
The Usual Suspects,2006-06-27,Opinion,http://www.nytimes.com/2006/06/27/opinion/27ervin.html,819
Supreme Court Blocks Guantánamo Tribunals,2006-06-29,Washington,http://www.nytimes.com/2006/06/29/washington/29cnd-scotus.html,1579
"Justices, 5-3, Broadly Reject Bush Plan to Try Detainees",2006-06-30,Washington,http://www.nytimes.com/2006/06/30/washington/30hamdan.html,1542
Video Honoring Zarqawi's Death Is Said to Be Released by bin Laden,2006-06-30,World,http://www.nytimes.com/2006/06/30/world/middleeast/30osama.html,315
A Superspy on the Border Between Fact and Fiction,2006-06-30,Books,http://www.nytimes.com/2006/06/30/books/30book.html,931
Ruling Leaves Uncertainty at Guantánamo,2006-06-30,Washington,http://www.nytimes.com/2006/06/30/washington/30gitmo.html,1302
U.S. Examines Troops' Role in 4 Iraqi Deaths,2006-06-30,World,http://www.nytimes.com/2006/06/30/world/middleeast/30cnd-iraq.html,1487
News Summary,2006-06-30,New York and Region,http://query.nytimes.com/gst/fullpage.html?res=9F04E4D71430F933A05755C0A9609C8B63,850
Video Honoring Zarqawi's Death Is Said to Be Released by bin Laden,2006-06-30,World,/data/daily/2006/06/30/929832.sgml,309
G.I.'s Investigated in Slayings of 4 and Rape in Iraq,2006-07-01,World,http://www.nytimes.com/2006/07/01/world/01iraq.html,1414
Two Views of Terror Suspects: Die-Hards or Dupes,2006-07-01,U.S.,http://www.nytimes.com/2006/07/01/us/01terror.html,1555
"Jay Leno, David Letterman and Conan O'Brien",2006-07-02,Week in Review,http://www.nytimes.com/2006/07/02/weekinreview/02laugh.html,213
10 Days That Changed History,2006-07-02,Week in Review,http://www.nytimes.com/2006/07/02/weekinreview/02goodheart.html,1492
Car Bomb Kills More Than 60 in Iraq Market,2006-07-02,World,http://www.nytimes.com/2006/07/02/world/middleeast/02iraq.html,1245
Laugh Lines,2006-07-02,Week in Review,http://query.nytimes.com/gst/fullpage.html?res=9A05E3DC1530F931A35754C0A9609C8B63,213
World View Podcast,2006-07-02,Week in Review,http://www.nytimes.com/2006/07/02/weekinreview/02worldview.html,1759
On Telling Secrets: The Editors and the Readers (10 Letters),2006-07-04,Opinion,http://www.nytimes.com/2006/07/04/opinion/l04terror.html,1265
C.I.A. Closes Unit Focused on Capture of bin Laden,2006-07-04,Washington,http://www.nytimes.com/2006/07/04/washington/04intel.html,663
On Telling Secrets: The Editors and the Readers,2006-07-04,Opinion,http://query.nytimes.com/gst/fullpage.html?res=9F0CE1DD1230F937A35754C0A9609C8B63,1256
INSIDE,2006-07-04,Front Page; New York and Region,http://query.nytimes.com/gst/fullpage.html?res=940CEFDD1230F937A35754C0A9609C8B63,303
News Summary,2006-07-04,New York and Region,http://query.nytimes.com/gst/fullpage.html?res=9807EFDE1230F937A35754C0A9609C8B63,1055
Authors Take a New Approach to Audio Books: Do It Yourself,2006-07-05,Books,http://www.nytimes.com/2006/07/05/books/05audi.html,1265
Long Live Harry,2006-07-07,Opinion,http://www.nytimes.com/2006/07/07/opinion/07warner.html,739
 A War Democrats Can Win,2006-07-07,Opinion,http://www.nytimes.com/2006/07/07/opinion/07rubin.html,569
Bush Says Korean Missile Shows Need for Shield,2006-07-07,World,http://www.nytimes.com/2006/07/07/world/asia/07cnd-prexy.html,1379
President Bush's News Conference ,2006-07-07,Washington,http://www.nytimes.com/2006/07/07/washington/07text-bush.html,9295
Bush Says U.S. May Have Been Able to Intercept North Korean Missile,2006-07-08,World,http://www.nytimes.com/2006/07/08/world/asia/08prexy.html,1352
A New Group That Seems to Share Al Qaeda's Agenda,2006-07-08,World,http://www.nytimes.com/2006/07/08/world/middleeast/08islam.html,868
"In Bronx Murder Case, Use of New Terrorism Statute Fuels Debate",2006-07-08,N.Y. / Region,http://www.nytimes.com/2006/07/08/nyregion/08antiterror.html,1204
"3 Held Overseas in Plan to Bomb New York Target
",2006-07-08,N.Y. / Region,http://www.nytimes.com/2006/07/08/nyregion/08terror.html,1294
3 HELD OVERSEAS IN PLAN TO BOMB HUDSON TUNNELS,2006-07-08,Front Page; New York and Region,http://query.nytimes.com/gst/fullpage.html?res=9804E7DA1030F93BA35754C0A9609C8B63,1294
Your Film Is Banned. There's Not Enough Violence.,2006-07-09,Movies,http://www.nytimes.com/2006/07/09/movies/09lim.html,1201
A Check Against Fear,2006-07-09,Magazine,http://www.nytimes.com/2006/07/09/magazine/09wwln_lede.html,1000
