headline,date,section,url,word_count
Journal; Wait Until Dark,2001-11-24,Opinion,http://www.nytimes.com/2001/11/24/opinion/journal-wait-until-dark.html,1404
"Taliban Holdouts, Europe's Reservations and Anthrax Frustrations",2001-11-24,World; Washington,http://www.nytimes.com/2001/11/24/world/nation-challenged-overview-nov-23-2001-taliban-holdouts-europe-s-reservations.html,749
Taliban Dig In And U.S. Uses Pakistan Bases To Join Hunt,2001-11-24,World; Washington,http://www.nytimes.com/2001/11/24/world/nation-challenged-special-forces-taliban-dig-us-uses-pakistan-bases-join-hunt.html,1177
SPAIN SETS HURDLE FOR EXTRADITIONS,2001-11-24,World; Front Page; Washington,http://www.nytimes.com/2001/11/24/world/a-nation-challenged-the-legal-front-spain-sets-hurdle-for-extraditions.html,1220
A Nation Challenged,2001-11-24,New York and Region,http://www.nytimes.com/2001/11/24/nyregion/a-nation-challenged-354244.html,849
Hospitality Mixes With Hostility When the Taliban Meet the Press,2001-11-24,World; Front Page,http://www.nytimes.com/2001/11/24/world/nation-challenged-media-hospitality-mixes-with-hostility-when-taliban-meet-press.html,1050
A Powerful Combatant in France's War on Terror,2001-11-24,World,http://www.nytimes.com/2001/11/24/world/a-nation-challenged-intelligence-a-powerful-combatant-in-france-s-war-on-terror.html,1260
The World According To Powell,2001-11-25,Magazine; Washington,http://www.nytimes.com/2001/11/25/magazine/the-world-according-to-powell.html,8295
"Word for Word/Bounties; Everybody's Got a Price: Hunting Public Enemy No. 1, No. 2....",2001-11-25,Week in Review,http://www.nytimes.com/2001/11/25/weekinreview/word-for-word-bounties-everybody-s-got-a-price-hunting-public-enemy-no-1-no-2.html,238
Mohammed Refai,2001-11-25,U.S.; Washington,http://www.nytimes.com/2001/11/25/us/a-nation-challenged-the-detainees-mohammed-refai.html,266
"Long at Odds With the U.S., Yemen Is Now Cooperating to Fight Terror",2001-11-25,World; Washington,http://www.nytimes.com/2001/11/25/world/nation-challenged-cooperation-long-odds-with-us-yemen-now-cooperating-fight.html,1023
The Uncomfortable Question of Anti-Semitism,2001-11-25,Magazine; Opinion,http://www.nytimes.com/2001/11/25/magazine/l-the-uncomfortable-question-of-anti-semitism-272426.html,71
New Battles in Old War Over Freedom of Speech,2001-11-25,Education; U.S.; Washington,http://www.nytimes.com/2001/11/25/us/a-nation-challenged-the-campuses-new-battles-in-old-war-over-freedom-of-speech.html,1323
BOOKS IN BRIEF: NONFICTION,2001-11-25,Arts; Books,http://www.nytimes.com/2001/11/25/books/books-in-brief-nonfiction-212725.html,288
Muslims in Gray,2001-11-25,New York and Region,http://www.nytimes.com/2001/11/25/nyregion/muslims-in-gray.html,2491
"BEST SELLERS: November 25, 2001",2001-11-25,Arts; Books,http://www.nytimes.com/2001/11/25/books/best-sellers-november-25-2001.html,1298
"After Sept. 11, Complaints of Job Bias Mount",2001-11-25,U.S.; Washington,http://www.nytimes.com/2001/11/25/us/nation-challenged-arab-americans-after-sept-11-complaints-job-bias-mount.html,1169
The World; A War on Terror Meets a War on Drugs,2001-11-25,Week in Review,http://www.nytimes.com/2001/11/25/weekinreview/the-world-a-war-on-terror-meets-a-war-on-drugs.html,1109
"The World; After the Taliban, Who? Don't Forget North Korea.",2001-11-25,Washington; Week in Review,http://www.nytimes.com/2001/11/25/weekinreview/the-world-after-the-taliban-who-don-t-forget-north-korea.html,1071
Malaysian Authorities Arrest A Fugitive Philippine Muslim,2001-11-25,World,http://www.nytimes.com/2001/11/25/world/malaysian-authorities-arrest-a-fugitive-philippine-muslim.html,453
"The World; After the Taliban, Who? Don't Forget North Korea.",2001-11-25,Washington; Week in Review,http://www.nytimes.com/2001/11/25/weekinreview/the-world-after-the-taliban-who-don-t-forget-north-korea.html,1071
Malaysian Authorities Arrest A Fugitive Philippine Muslim,2001-11-25,World,http://www.nytimes.com/2001/11/25/world/malaysian-authorities-arrest-a-fugitive-philippine-muslim.html,453
Ideas & Trends; Notes From Underground,2001-11-25,Week in Review,http://www.nytimes.com/2001/11/25/weekinreview/ideas-trends-notes-from-underground.html,1112
"Afghan-Style Surrender, Entrepreneurial Zeal and a Powerful Grief",2001-11-25,World; Washington,http://www.nytimes.com/2001/11/25/world/overview-nov-24-2001-afghan-style-surrender-entrepreneurial-zeal-powerful-grief.html,760
Bin Laden Reported Spotted in Fortified Camp in Afghan East,2001-11-25,World; Washington,http://www.nytimes.com/2001/11/25/world/nation-challenged-fugitive-bin-laden-reported-spotted-fortified-camp-afghan-east.html,600
Heavily Fortified 'Ant Farms' Deter bin Laden's Pursuers,2001-11-26,World; Washington,http://www.nytimes.com/2001/11/26/world/nation-challenged-caves-tunnels-heavily-fortified-ant-farms-deter-bin-laden-s.html,1513
Nature Made The Perfect Hiding Place,2001-11-26,World,http://www.nytimes.com/2001/11/26/world/a-nation-challenged-geology-nature-made-the-perfect-hiding-place.html,500
Telecommunications Entrepreneur With a Colorful Résumé,2001-11-26,Technology; Business,http://www.nytimes.com/2001/11/26/business/telecommunications-entrepreneur-with-a-colorful-resume.html,1402
The Wrong Time to Fight Iraq,2001-11-26,Opinion,http://www.nytimes.com/2001/11/26/opinion/the-wrong-time-to-fight-iraq.html,691
Flag to Carry Sentiments From Ground Zero to Afghanistan,2001-11-26,Washington; New York and Region,http://www.nytimes.com/2001/11/26/nyregion/nation-challenged-tributes-flag-carry-sentiments-ground-zero-afghanistan.html,964
"Grisly Uprising, Famed Hide-Outs and Altered American Attitudes",2001-11-26,World; Washington,http://www.nytimes.com/2001/11/26/world/nation-challenged-overview-nov-25-2001-grisly-uprising-famed-hide-outs-altered.html,756
Afghans Wait For Portents In Bonn Talks,2001-11-26,World; Washington,http://www.nytimes.com/2001/11/26/world/a-nation-challenged-the-future-afghans-wait-for-portents-in-bonn-talks.html,1119
MARINES JOINING GROUND FIGHT; DETAINED TALIBAN STAGE REVOLT,2001-11-26,World; Front Page; Washington,http://www.nytimes.com/2001/11/26/world/nation-challenged-fighting-marines-joining-ground-fight-detained-taliban-stage.html,1052
A Nation Challenged,2001-11-26,New York and Region,http://www.nytimes.com/2001/11/26/nyregion/a-nation-challenged-374016.html,1083
Smaller Spotlight for a Big-Time Correspondent,2001-11-26,Business; Washington,http://www.nytimes.com/2001/11/26/business/media-smaller-spotlight-for-a-big-time-correspondent.html,940
Prosecutors Detail Case,2001-11-27,,http://www.nytimes.com/2001/11/27/us/a-nation-challenged-prosecutors-detail-case.html,147
A Deathly Peace Settles on Kunduz's Streets,2001-11-27,World; Front Page; Washington,http://www.nytimes.com/2001/11/27/world/a-nation-challenged-aftermath-a-deathly-peace-settles-on-kunduz-s-streets.html,1530
Belgium and France Hold 14 in Bombing Plot,2001-11-27,World,http://www.nytimes.com/2001/11/27/world/a-nation-challenged-suspects-belgium-and-france-hold-14-in-bombing-plot.html,534
"Taliban Find Themselves Isolated in the South, With Escape Routes Cut Off",2001-11-27,World; Washington,http://www.nytimes.com/2001/11/27/world/nation-challenged-kandahar-taliban-find-themselves-isolated-south-with-escape.html,1109
Careful Plan Devised for Anthrax Letter,2001-11-27,U.S.,http://www.nytimes.com/2001/11/27/us/a-nation-challenged-the-investigation-careful-plan-devised-for-anthrax-letter.html,988
A Nation Challenged,2001-11-27,New York and Region,http://www.nytimes.com/2001/11/27/nyregion/a-nation-challenged-388483.html,1061
"Readmit Inspectors, President Tells Iraq; 'Or Else' Is Unstated",2001-11-27,World; Front Page; Washington,http://www.nytimes.com/2001/11/27/world/nation-challenged-warning-readmit-inspectors-president-tells-iraq-else-unstated.html,1066
She Spoke for Taliban And Now Pays a Price,2001-11-27,World,http://www.nytimes.com/2001/11/27/world/a-nation-challenged-the-liaison-she-spoke-for-taliban-and-now-pays-a-price.html,1274
"Marines in Afghanistan's South, Riots in North, Invitations in Michigan",2001-11-27,World; Washington,http://www.nytimes.com/2001/11/27/world/nation-challenged-overview-nov-26-2001-marines-afghanistan-s-south-riots-north.html,735
War and Politics in Afghanistan,2001-11-27,Opinion,http://www.nytimes.com/2001/11/27/opinion/war-and-politics-in-afghanistan.html,545
Vanguard of Marines Digs In and Directs Air Attacks,2001-11-27,World; Front Page; Washington,http://www.nytimes.com/2001/11/27/world/nation-challenged-ground-troops-vanguard-marines-digs-directs-air-attacks.html,1293
U.S. Couple Held in Philippines Describe Their Ordeal on Tape,2001-11-27,World; Washington,http://www.nytimes.com/2001/11/27/world/us-couple-held-in-philippines-describe-their-ordeal-on-tape.html,449
Foreign Diplomats Lose Optimism on Colombia Peace Talks,2001-11-27,World,http://www.nytimes.com/2001/11/27/world/foreign-diplomats-lose-optimism-on-colombia-peace-talks.html,676
Afghan South Is New Front,2001-11-27,World; Washington,http://www.nytimes.com/2001/11/27/world/a-nation-challenged-military-analysis-afghan-south-is-new-front.html,1027
"Before Sept. 11, Spain's Police Kept Eye on Terror Suspects",2001-11-27,World; Washington,http://www.nytimes.com/2001/11/27/world/nation-challenged-madrid-before-sept-11-spain-s-police-kept-eye-terror-suspects.html,620
ASHCROFT OFFERS ACCOUNTING OF 641 CHARGED OR HELD,2001-11-28,Front Page; U.S.,http://www.nytimes.com/2001/11/28/us/nation-challenged-investigation-ashcroft-offers-accounting-641-charged-held.html,1237
Accusations Against 93 Vary Widely,2001-11-28,U.S.,http://www.nytimes.com/2001/11/28/us/a-nation-challenged-the-charges-accusations-against-93-vary-widely.html,873
"A Crushed Revolt, a Switching of Sides and Complaints at Home",2001-11-28,World; Washington,http://www.nytimes.com/2001/11/28/world/nation-challenged-overview-nov-27-2001-crushed-revolt-switching-sides-complaints.html,758
U.S. Sees Limited Mission In Postwar Afghanistan,2001-11-28,World; Washington,http://www.nytimes.com/2001/11/28/world/a-nation-challenged-policy-us-sees-limited-mission-in-postwar-afghanistan.html,804
A Saudi Prince With an Unconventional Idea: Elections,2001-11-28,World,http://www.nytimes.com/2001/11/28/world/a-saudi-prince-with-an-unconventional-idea-elections.html,1147
Limits Sought on Access to Company Data,2001-11-28,U.S.,http://www.nytimes.com/2001/11/28/us/a-nation-challenged-public-disclosure-limits-sought-on-access-to-company-data.html,686
2 Pakistanis Linked to Papers on Anthrax Weapons,2001-11-28,World; Washington,http://www.nytimes.com/2001/11/28/world/nation-challenged-biological-terror-2-pakistanis-linked-papers-anthrax-weapons.html,1400
U.S. PLANES BOMB TALIBAN COMPOUND IN KANDAHAR AREA,2001-11-28,World; Front Page; Washington,http://www.nytimes.com/2001/11/28/world/a-nation-challenged-bombing-us-planes-bomb-taliban-compound-in-kandahar-area.html,1263
House Votes to Combat Sale of Diamonds for War,2001-11-29,U.S.,http://www.nytimes.com/2001/11/29/us/nation-challenged-money-trail-house-votes-combat-sale-diamonds-for-war.html,537
Where's bin Laden? Here's One Hunch,2001-11-29,World; Washington,http://www.nytimes.com/2001/11/29/world/a-nation-challenged-the-hide-out-where-s-bin-laden-here-s-one-hunch.html,1001
British Terror Suspect Still to Get Benefits,2001-11-29,World,http://www.nytimes.com/2001/11/29/world/nation-challenged-bloodstained-trail-british-terror-suspect-still-get-benefits.html,414
C.I.A. NAMES AGENT KILLED IN FORTRESS,2001-11-29,Front Page; U.S.; Washington,http://www.nytimes.com/2001/11/29/us/a-nation-challenged-the-casualty-cia-names-agent-killed-in-fortress.html,1231
German Police Arrest Associate Of Hijacker Cell,2001-11-29,World; Washington,http://www.nytimes.com/2001/11/29/world/nation-challenged-terrorists-circle-german-police-arrest-associate-hijacker-cell.html,935
Community Recalls a Native Son With Clear Goals,2001-11-29,U.S.; Washington,http://www.nytimes.com/2001/11/29/us/nation-challenged-town-remembers-community-recalls-native-son-with-clear-goals.html,900
A Nation Challenged,2001-11-29,New York and Region,http://www.nytimes.com/2001/11/29/nyregion/a-nation-challenged-424544.html,1021
France Is Seeking a Fine in Trial of Algerian War General,2001-11-29,World,http://www.nytimes.com/2001/11/29/world/france-is-seeking-a-fine-in-trial-of-algerian-war-general.html,800
TOP GENERAL SAYS U.S. MAY ESTABLISH NEW AFGHAN BASES,2001-11-29,World; Front Page; Washington,http://www.nytimes.com/2001/11/29/world/a-nation-challenged-military-top-general-says-us-may-establish-new-afghan-bases.html,1269
"A Bazaar Is Newly Abuzz and the Talk Is of a New Era: After the Taliban, What?",2001-11-29,World; Washington,http://www.nytimes.com/2001/11/29/world/nation-challenged-voices-bazaar-newly-abuzz-talk-new-era-after-taliban-what.html,772
Justice Dept. and Senate Clash Over Bush Actions,2001-11-29,U.S.,http://www.nytimes.com/2001/11/29/us/a-nation-challenged-the-hearings-justice-dept-and-senate-clash-over-bush-actions.html,876
Bin Laden On Trial: Television Anticipates,2001-11-29,Arts,http://www.nytimes.com/2001/11/29/arts/critic-s-notebook-bin-laden-on-trial-television-anticipates.html,1292
"Troop Buildup, an Aggressive Dragnet and the High Price of Terror",2001-11-29,World; Washington,http://www.nytimes.com/2001/11/29/world/nation-challenged-overview-nov-28-2001-troop-buildup-aggressive-dragnet-high.html,735
"Abroad at Home; Wake Up, America",2001-11-30,Opinion,http://www.nytimes.com/2001/11/30/opinion/abroad-at-home-wake-up-america.html,738
2 Sons of Imprisoned Sheik Took Up the Taliban Cause,2001-11-30,World; Front Page; Washington,http://www.nytimes.com/2001/11/30/world/nation-challenged-family-legacy-2-sons-imprisoned-sheik-took-up-taliban-cause.html,1322
Unsure Ground for Fight Against Atrocity,2001-11-30,World; Washington,http://www.nytimes.com/2001/11/30/world/a-nation-challenged-human-rights-unsure-ground-for-fight-against-atrocity.html,1006
Metro Briefing | New York: Brooklyn: Smuggling Charges Dismissed,2001-11-30,New York and Region,http://www.nytimes.com/2001/11/30/nyregion/metro-briefing-new-york-brooklyn-smuggling-charges-dismissed.html,167
Officials Move to Aid Families Of Embassy Bombing Victims,2001-11-30,Washington; New York and Region,http://www.nytimes.com/2001/11/30/nyregion/nation-challenged-federal-fund-officials-move-aid-families-embassy-bombing.html,559
Men Linked To Al Qaeda Rounded Up At 2 Mosques,2001-11-30,World,http://www.nytimes.com/2001/11/30/world/a-nation-challenged-italy-men-linked-to-al-qaeda-rounded-up-at-2-mosques.html,682
"Legal Maneuvers, Stalking Kandahar, Stalling and Speeding Up Aid",2001-11-30,World; Health,http://www.nytimes.com/2001/11/30/world/nation-challenged-overview-nov-29-2001-legal-maneuvers-stalking-kandahar.html,757
PRESIDENT DEFENDS MILITARY TRIBUNALS IN TERRORIST CASES,2001-11-30,Front Page; U.S.,http://www.nytimes.com/2001/11/30/us/nation-challenged-civil-liberties-president-defends-military-tribunals-terrorist.html,1176
Former Sheriff Is Charged With Killing Political Rival,2001-12-01,U.S.,http://www.nytimes.com/2001/12/01/us/former-sheriff-is-charged-with-killing-political-rival.html,1215
Czechs Urged Not to Return Opposition Leader to Uzbekistan,2001-12-01,World,http://www.nytimes.com/2001/12/01/world/czechs-urged-not-to-return-opposition-leader-to-uzbekistan.html,517
Alliance Says It Found School Run By a Titan of Terrorism,2001-12-01,World,http://www.nytimes.com/2001/12/01/world/nation-challenged-kunduz-alliance-says-it-found-school-run-titan-terrorism.html,1325
No Apology From Mayor On Refusal Of Donation,2001-12-01,New York and Region,http://www.nytimes.com/2001/12/01/nyregion/a-nation-challenged-notebooks-no-apology-from-mayor-on-refusal-of-donation.html,143
"With All Clear, Marines Dig In And Scout Area",2001-12-01,World; Front Page; Washington,http://www.nytimes.com/2001/12/01/world/a-nation-challenged-reinforcements-with-all-clear-marines-dig-in-and-scout-area.html,966
"Report of Raid Gone Awry, Music in Kabul and the Looming Economy",2001-12-02,World; Washington,http://www.nytimes.com/2001/12/02/world/nation-challenged-overview-dec-1-2001-report-raid-gone-awry-music-kabul-looming.html,759
2011,2001-12-02,Magazine; Washington,http://www.nytimes.com/2001/12/02/magazine/2011.html,3551
How Islam and Politics Mixed,2001-12-02,Opinion,http://www.nytimes.com/2001/12/02/opinion/how-islam-and-politics-mixed.html,1243
Man in the News; Reputation for Tenacity; James Brien Comey,2001-12-02,New York and Region,http://www.nytimes.com/2001/12/02/nyregion/man-in-the-news-reputation-for-tenacity-james-brien-comey.html,1277
"BEST SELLERS: December 2, 2001",2001-12-02,Arts; Books,http://www.nytimes.com/2001/12/02/books/best-sellers-december-2-2001.html,1292
"The World; In Washington, a Struggle to Define the Next Fight",2001-12-02,Washington; Week in Review,http://www.nytimes.com/2001/12/02/weekinreview/the-world-in-washington-a-struggle-to-define-the-next-fight.html,1243
"U.S. Bombs Hit 3 Towns, Afghans Say; Pentagon Denies It",2001-12-02,World; Washington,http://www.nytimes.com/2001/12/02/world/a-nation-challenged-air-war-us-bombs-hit-3-towns-afghans-say-pentagon-denies-it.html,905
A Nation Challenged,2001-12-02,New York and Region,http://www.nytimes.com/2001/12/02/nyregion/a-nation-challenged-473685.html,1056
The Nation: Afterlife; Can Al Qaeda Rise If Bin Laden Falls?,2001-12-02,Week in Review,http://www.nytimes.com/2001/12/02/weekinreview/the-nation-afterlife-can-al-qaeda-rise-if-bin-laden-falls.html,1455
Ideas & Trends: Guardians of the Faith; Speaking in the Name of Islam,2001-12-02,Week in Review,http://www.nytimes.com/2001/12/02/weekinreview/ideas-trends-guardians-of-the-faith-speaking-in-the-name-of-islam.html,1465
Justice Deformed; War and the Constitution,2001-12-02,Opinion,http://www.nytimes.com/2001/12/02/opinion/justice-deformed-war-and-the-constitution.html,1676
"Anger Erupts At Mosque, Site of Raid And Arrests",2001-12-02,World; Washington,http://www.nytimes.com/2001/12/02/world/a-nation-challenged-italy-anger-erupts-at-mosque-site-of-raid-and-arrests.html,683
"Taliban Arab, Like Many, Longs for Home but Faces a Doubtful Fate",2001-12-02,World; Washington,http://www.nytimes.com/2001/12/02/world/nation-challenged-prisoners-taliban-arab-like-many-longs-for-home-but-faces.html,1616
Rights in The Real World,2001-12-02,Opinion,http://www.nytimes.com/2001/12/02/opinion/rights-in-the-real-world.html,799
"Small, Stunned",2001-12-02,New York and Region,http://www.nytimes.com/2001/12/02/nyregion/small-stunned.html,2932
Crackdown Pledge: Arafat Faces Pivotal Test,2001-12-03,World; Front Page; Washington,http://www.nytimes.com/2001/12/03/world/attacks-in-israel-diplomacy-crackdown-pledge-arafat-faces-pivotal-test.html,1181
"Fighters Uplifted Muslims, Bin Laden Aide Says in Book",2001-12-03,World,http://www.nytimes.com/2001/12/03/world/nation-challenged-memoirs-fighters-uplifted-muslims-bin-laden-aide-says-book.html,426
The Witch Hunt,2001-12-03,Opinion,http://www.nytimes.com/2001/12/03/opinion/the-witch-hunt.html,757
A Nation Challenged,2001-12-03,New York and Region,http://www.nytimes.com/2001/12/03/nyregion/a-nation-challenged-484849.html,974
"Squeezing the Taliban, Seeking Compromise and a Fading Aid Lobby",2001-12-03,World; Washington,http://www.nytimes.com/2001/12/03/world/nation-challenged-overview-dec-2-2001-squeezing-taliban-seeking-compromise.html,744
Keep the Focus on Al Qaeda,2001-12-03,Opinion,http://www.nytimes.com/2001/12/03/opinion/keep-the-focus-on-al-qaeda.html,658
Bush and Cheney Attend Kennedy Center Gala,2001-12-03,U.S.,http://www.nytimes.com/2001/12/03/us/bush-and-cheney-attend-kennedy-center-gala.html,989
"Villagers Yearn for the Old, Eternal Afghanistan",2001-12-03,World,http://www.nytimes.com/2001/12/03/world/nation-challenged-small-town-life-villagers-yearn-for-old-eternal-afghanistan.html,1241
Afghans Say Civilians Are Imperiled by U.S.,2001-12-03,World; Washington,http://www.nytimes.com/2001/12/03/world/a-nation-challenged-the-death-toll-afghans-say-civilians-are-imperiled-by-us.html,573
"Fox Portrays a War of Good and Evil, and Many Applaud",2001-12-03,Business; Washington,http://www.nytimes.com/2001/12/03/business/fox-portrays-a-war-of-good-and-evil-and-many-applaud.html,1344
U.S. Planes Keep Up Bombing Of Kandahar as Allies Close In,2001-12-03,World; Front Page; Washington,http://www.nytimes.com/2001/12/03/world/nation-challenged-fighting-us-planes-keep-up-bombing-kandahar-allies-close.html,1271
Riyadh Journal; An Ambassador's Journey From Rome to Mecca,2001-12-04,World,http://www.nytimes.com/2001/12/04/world/riyadh-journal-an-ambassador-s-journey-from-rome-to-mecca.html,864
A U.S. Convert's Path From Suburbia to a Gory Jail for Taliban,2001-12-04,U.S.; Washington,http://www.nytimes.com/2001/12/04/us/nation-challenged-american-fighter-us-convert-s-path-suburbia-gory-jail-for.html,1099
Spain Pursues Terrorists Among Its Muslim Immigrants,2001-12-04,World,http://www.nytimes.com/2001/12/04/world/nation-challenged-dragnet-europe-spain-pursues-terrorists-among-its-muslim.html,1358
Italy Seeks Al Qaeda Links,2001-12-04,World,http://www.nytimes.com/2001/12/04/world/a-nation-challenged-italy-seeks-al-qaeda-links.html,124
Afghan Says Fighters Are Ready to Attack Cave Complex,2001-12-04,World; Washington,http://www.nytimes.com/2001/12/04/world/nation-challenged-hunt-afghan-says-fighters-are-ready-attack-cave-complex.html,949
C.I.A. LEADER ASKS PAKISTAN FOR HELP IN BIN LADEN HUNT,2001-12-04,World; Front Page; Washington,http://www.nytimes.com/2001/12/04/world/nation-challenged-coalition-cia-leader-asks-pakistan-for-help-bin-laden-hunt.html,946
A NATION CHALLENGED,2001-12-04,New York and Region,http://www.nytimes.com/2001/12/04/nyregion/a-nation-challenged-500887.html,952
White House Issues Alert Of New Terrorism Threat,2001-12-04,U.S.; Washington,http://www.nytimes.com/2001/12/04/us/a-nation-challenged-the-warning-white-house-issues-alert-of-new-terrorism-threat.html,858
U.S. Walks a Tightrope On Terrorism in Israel,2001-12-04,World; Washington,http://www.nytimes.com/2001/12/04/world/mideast-flare-up-the-policy-us-walks-a-tightrope-on-terrorism-in-israel.html,787
U.S. to Block Assets It Says Help Finance Hamas Killers,2001-12-04,World; Washington,http://www.nytimes.com/2001/12/04/world/us-to-block-assets-it-says-help-finance-hamas-killers.html,734
Riyadh Journal; An Ambassador's Journey From Rome to Mecca,2001-12-04,World,http://www.nytimes.com/2001/12/04/world/riyadh-journal-an-ambassador-s-journey-from-rome-to-mecca.html,864
"Arms, Books And Noose Were Fixtures At Terror Lair",2001-12-05,World; Washington,http://www.nytimes.com/2001/12/05/world/a-nation-challenged-al-qaeda-arms-books-and-noose-were-fixtures-at-terror-lair.html,804
"Scouring Afghanistan, Debating the Trial System, Finding Anthrax",2001-12-05,World; Washington,http://www.nytimes.com/2001/12/05/world/nation-challenged-overview-dec-4-2001-scouring-afghanistan-debating-trial-system.html,722
"For Saudi Cleric, Battle Shapes Up as Infidel vs. Islam",2001-12-05,World; Washington,http://www.nytimes.com/2001/12/05/world/nation-challenged-dissent-for-saudi-cleric-battle-shapes-up-infidel-vs-islam.html,1503
The Intifada Is Over,2001-12-05,Opinion,http://www.nytimes.com/2001/12/05/opinion/the-intifada-is-over.html,755
MARINES ADVANCE TOWARD KANDAHAR TO PREPARE SIEGE,2001-12-05,World; Front Page; Washington,http://www.nytimes.com/2001/12/05/world/a-nation-challenged-military-marines-advance-toward-kandahar-to-prepare-siege.html,977
Talks in Bonn End With Deal On Leadership For Afghans,2001-12-05,World,http://www.nytimes.com/2001/12/05/world/nation-challenged-negotiations-talks-bonn-end-with-deal-leadership-for-afghans.html,1140
"Yasir Arafat, Center Stage",2001-12-05,Opinion,http://www.nytimes.com/2001/12/05/opinion/l-yasir-arafat-center-stage-518263.html,104
"In a Desolate House, Vestiges of a Violent 1999 Hijacking",2001-12-06,World; Washington,http://www.nytimes.com/2001/12/06/world/nation-challenged-kabul-desolate-house-vestiges-violent-1999-hijacking.html,1267
Clan Leader Turned Statesman: Hamid Karzai,2001-12-06,World,http://www.nytimes.com/2001/12/06/world/a-nation-challenged-man-in-the-news-clan-leader-turned-statesman-hamid-karzai.html,762
"With the Military Present, Red Cross Officials Talk to Captured U.S. Citizen",2001-12-06,World; Washington,http://www.nytimes.com/2001/12/06/world/nation-challenged-american-with-military-present-red-cross-officials-talk.html,768
New Leader Urges Foes To Surrender,2001-12-06,World,http://www.nytimes.com/2001/12/06/world/a-nation-challenged-the-siege-new-leader-urges-foes-to-surrender.html,757
Middle East Detainee Conducts Hunger Strike,2001-12-06,U.S.,http://www.nytimes.com/2001/12/06/us/a-nation-challenged-in-custody-middle-east-detainee-conducts-hunger-strike.html,965
An Anti-Taliban Commander Says bin Laden's Top Aide Is Dead,2001-12-06,World; Washington,http://www.nytimes.com/2001/12/06/world/nation-challenged-tora-bora-battle-anti-taliban-commander-says-bin-laden-s-top.html,1202
BIN LADEN HUNTED IN CAVES; AN ERRANT U.S. BOMB CAUSES FIRST 3 G.I. DEATHS IN ACTION,2001-12-06,World; Front Page; Washington,http://www.nytimes.com/2001/12/06/world/nation-challenged-combat-deaths-bin-laden-hunted-caves-errant-us-bomb-causes.html,1074
A Nation Challenged,2001-12-06,New York and Region,http://www.nytimes.com/2001/12/06/nyregion/a-nation-challenged-539619.html,966
"Civil Liberties, Terror and War",2001-12-06,Opinion,http://www.nytimes.com/2001/12/06/opinion/l-civil-liberties-terror-and-war-539805.html,156
"A NATION CHALLENGED: AN OVERVIEW: Dec. 5, 2001; A Deadly Error, Signing a Leadership Pact and Aid Out of Reach",2001-12-06,World; Washington,http://www.nytimes.com/2001/12/06/world/nation-challenged-overview-dec-5-2001-deadly-error-signing-leadership-pact-aid.html,752
OFFER IS MADE TO SURRENDER TALIBAN'S LAST STRONGHOLD; DEAL MAY HINGE ON AMNESTY,2001-12-07,World; Front Page; Washington,http://www.nytimes.com/2001/12/07/world/nation-challenged-talks-continuing-offer-made-surrender-taliban-s-last.html,1917
A Cornered Enemy,2001-12-07,World; Front Page; Washington,http://www.nytimes.com/2001/12/07/world/a-nation-challenged-news-analysis-a-cornered-enemy.html,1057
A Cornered Enemy,2001-12-07,World; Front Page; Washington,http://www.nytimes.com/2001/12/07/world/a-nation-challenged-news-analysis-a-cornered-enemy.html,1057
U.S. Official Praises China for Its Cooperation in Rooting Out bin Laden's Terror Network,2001-12-07,World; Washington,http://www.nytimes.com/2001/12/07/world/nation-challenged-global-campaign-us-official-praises-china-for-its-cooperation.html,529
Officials Say Bomber of the Cole Was in Yemeni Custody Earlier,2001-12-07,World; Front Page,http://www.nytimes.com/2001/12/07/world/nation-challenged-fatal-attack-officials-say-bomber-cole-was-yemeni-custody.html,1441
A Nation Challenged,2001-12-07,New York and Region,http://www.nytimes.com/2001/12/07/nyregion/a-nation-challenged-558656.html,1002
Approval Of Radiation Drug Sought By Pentagon,2001-12-07,Health; Business,http://www.nytimes.com/2001/12/07/business/a-nation-challenged-bioterrorism-approval-of-radiation-drug-sought-by-pentagon.html,742
U.S. and Saudis to Meet on Guidelines for Blocking Terrorist Funds,2001-12-07,World; Washington,http://www.nytimes.com/2001/12/07/world/nation-challenged-money-trail-us-saudis-meet-guidelines-for-blocking-terrorist.html,751
"Israelis, Arabs and the Chasm Between Them",2001-12-07,Opinion,http://www.nytimes.com/2001/12/07/opinion/l-israelis-arabs-and-the-chasm-between-them-557153.html,154
A NATION CHALLENGED: THE LEADER -- Man in the News; Seizing the Prophet's Mantle: Muhammad Omar,2001-12-07,World,http://www.nytimes.com/2001/12/07/world/nation-challenged-leader-man-seizing-prophet-s-mantle-muhammad-omar.html,994
U.S. Is Voicing Confidence In a Kabul Administration,2001-12-08,World; Washington,http://www.nytimes.com/2001/12/08/world/nation-challenged-interim-government-us-voicing-confidence-kabul-administration.html,699
"Remembering Pearl Harbor, Bush Ties It to the Current Campaign",2001-12-08,U.S.,http://www.nytimes.com/2001/12/08/us/nation-challenged-president-remembering-pearl-harbor-bush-ties-it-current.html,918
Europe's Muslims Seek a Path Amid Competing Cultures,2001-12-08,World,http://www.nytimes.com/2001/12/08/world/nation-challenged-islam-abroad-europe-s-muslims-seek-path-amid-competing.html,2312
"Uphill Battle to Take Caves And Maybe bin Laden, Too",2001-12-08,World,http://www.nytimes.com/2001/12/08/world/nation-challenged-mountains-uphill-battle-take-caves-maybe-bin-laden-too.html,667
