headline,date,section,url,word_count
Israelis Offer Help and Quiet Support for U.S.,2001-10-08,World; Washington,http://www.nytimes.com/2001/10/08/world/a-nation-challenged-jerusalem-israelis-offer-help-and-quiet-support-for-us.html,517
European Leaders Voice Support,2001-10-08,World; Washington,http://www.nytimes.com/2001/10/08/world/a-nation-challenged-the-allies-european-leaders-voice-support.html,799
"On a Sunday in October, We Are at War",2001-10-08,Opinion,http://www.nytimes.com/2001/10/08/opinion/l-on-a-sunday-in-october-we-are-at-war-560545.html,184
Routine Start In Novel War,2001-10-08,World; Front Page; Washington,http://www.nytimes.com/2001/10/08/world/a-nation-challenged-military-analysis-routine-start-in-novel-war.html,1034
"After the Military Strikes, Solid Information and Details Were Slow in Arriving",2001-10-08,Business; Washington,http://www.nytimes.com/2001/10/08/business/nation-challenged-media-after-military-strikes-solid-information-details-were.html,701
Thunderous Blasts And Bright Flashes Mark Kabul Strikes,2001-10-08,World; Front Page; Washington,http://www.nytimes.com/2001/10/08/world/nation-challenged-front-thunderous-blasts-bright-flashes-mark-kabul-strikes.html,1340
A Time of Reckoning,2001-10-08,Opinion,http://www.nytimes.com/2001/10/08/opinion/a-time-of-reckoning.html,1019
Experts Say Bin Laden Is Distorting Sacred Text,2001-10-08,U.S.,http://www.nytimes.com/2001/10/08/us/a-nation-challenged-the-koran-experts-say-bin-laden-is-distorting-sacred-text.html,553
"Precautions Increase, and Officials Advise: Get Used to It",2001-10-08,New York and Region,http://www.nytimes.com/2001/10/08/nyregion/nation-challenged-regional-measures-precautions-increase-officials-advise-get.html,1062
Bin Laden Taunts U.S. and Praises Hijackers,2001-10-08,World; Front Page; Washington,http://www.nytimes.com/2001/10/08/world/a-nation-challenged-the-wanted-man-bin-laden-taunts-us-and-praises-hijackers.html,1419
No Significant Increase in Oil Price Is Seen,2001-10-08,Business,http://www.nytimes.com/2001/10/08/business/a-nation-challenged-energy-no-significant-increase-in-oil-price-is-seen.html,473
"A Mission Begun, a Defiant bin Laden and Another Crisp, Clear Day",2001-10-08,World; Washington,http://www.nytimes.com/2001/10/08/world/overview-oct-7-2001-mission-begun-defiant-bin-laden-another-crisp-clear-day.html,675
Sunday of Muted Cheers and Renewed Fears,2001-10-08,U.S.; Washington,http://www.nytimes.com/2001/10/08/us/a-nation-challenged-the-reaction-sunday-of-muted-cheers-and-renewed-fears.html,1383
A Nation Challenged,2001-10-08,New York and Region,http://www.nytimes.com/2001/10/08/nyregion/a-nation-challenged-560944.html,1129
Investigators Say Evidence Points to bin Laden Aides as Planning Attack,2001-10-08,World; Washington,http://www.nytimes.com/2001/10/08/world/nation-challenged-inquiry-investigators-say-evidence-points-bin-laden-aides.html,918
"Deploying Stealthy B-2's, Military Promises Day-and-Night Bombing Campaign",2001-10-08,World; Washington,http://www.nytimes.com/2001/10/08/world/nation-challenged-pentagon-deploying-stealthy-b-2-s-military-promises-day-night.html,991
Pakistan's Leader Takes Steps to Solidify Control Ahead of U.S. Air Raids,2001-10-08,World; Washington,http://www.nytimes.com/2001/10/08/world/nation-challenged-front-line-ally-pakistan-s-leader-takes-steps-solidify-control.html,827
"Tough Call, Spider-Man",2001-10-08,Business,http://www.nytimes.com/2001/10/08/business/media-tough-call-spider-man.html,1016
"On a Sunday in October, We Are at War",2001-10-08,Opinion,http://www.nytimes.com/2001/10/08/opinion/l-on-a-sunday-in-october-we-are-at-war-560510.html,116
Investors Expected to Take Raids in Stride,2001-10-08,Business,http://www.nytimes.com/2001/10/08/business/a-nation-challenged-stock-markets-investors-expected-to-take-raids-in-stride.html,812
The American Offensive Begins,2001-10-08,Opinion,http://www.nytimes.com/2001/10/08/opinion/the-american-offensive-begins.html,634
Blair Declares the Airstrikes Are an Act of Self-Defense,2001-10-08,World,http://www.nytimes.com/2001/10/08/world/nation-challenged-britain-blair-declares-airstrikes-are-act-self-defense.html,780
A NATION CHALLENGED,2001-10-08,Front Page; New York and Region,http://www.nytimes.com/2001/10/08/nyregion/a-nation-challenged-559423.html,72
The American Offensive Begins,2001-10-08,Opinion,http://www.nytimes.com/2001/10/08/opinion/the-american-offensive-begins.html,634
Islamist Brings Out Followers Against U.S.,2001-10-08,World,http://www.nytimes.com/2001/10/08/world/a-nation-challenged-the-mullahs-islamist-brings-out-followers-against-us.html,689
An Arab Station Offers Ground-Breaking Coverage,2001-10-09,World,http://www.nytimes.com/2001/10/09/world/a-nation-challenged-television-an-arab-station-offers-ground-breaking-coverage.html,680
Critic's Notebook: The Age of Irony Isn't Over After All; Assertions of Cynicism's Demise Belie History,2001-10-09,Arts,http://www.nytimes.com/2001/10/09/arts/critic-s-notebook-age-irony-isn-t-over-after-all-assertions-cynicism-s-demise.html,1478
The Big City; Best Defense? Don't Get Defensive,2001-10-09,New York and Region,http://www.nytimes.com/2001/10/09/nyregion/the-big-city-best-defense-don-t-get-defensive.html,742
A Nation Challenged,2001-10-09,New York and Region,http://www.nytimes.com/2001/10/09/nyregion/a-nation-challenged-576492.html,1103
America at War: Voices in a Nation on Edge,2001-10-09,Opinion,http://www.nytimes.com/2001/10/09/opinion/l-america-at-war-voices-in-a-nation-on-edge-575844.html,115
Pakistani Is Already Calling on U.S. to End Airstrikes Quickly,2001-10-09,World; Washington,http://www.nytimes.com/2001/10/09/world/pakistani-is-already-calling-on-us-to-end-airstrikes-quickly.html,1477
Bin Laden's Media Savvy: Expert Timing of Threats,2001-10-09,World; Washington,http://www.nytimes.com/2001/10/09/world/nation-challenged-hunted-man-bin-laden-s-media-savvy-expert-timing-threats.html,806
"One Part Columbus Day, and One Part 4th of July",2001-10-09,New York and Region,http://www.nytimes.com/2001/10/09/nyregion/one-part-columbus-day-and-one-part-4th-of-july.html,1026
PREVENTIVE STEPS,2001-10-09,Front Page; U.S.; Washington,http://www.nytimes.com/2001/10/09/us/a-nation-challenged-the-investigation-preventive-steps.html,943
"A Scaling Back, Anger in the Streets and American Determination",2001-10-09,World; Washington,http://www.nytimes.com/2001/10/09/world/nation-challenged-overview-oct-8-2001-scaling-back-anger-streets-american.html,688
America at War: Voices in a Nation on Edge; Roles of Religion,2001-10-09,Opinion,http://www.nytimes.com/2001/10/09/opinion/l-america-at-war-voices-in-a-nation-on-edge-roles-of-religion-576093.html,71
Dusty City May Be Pivotal to U.S. Effort,2001-10-09,World; Front Page; Washington,http://www.nytimes.com/2001/10/09/world/a-nation-challenged-tactics-dusty-city-may-be-pivotal-to-us-effort.html,1227
Disputing the Focus on bin Laden,2001-10-09,Arts,http://www.nytimes.com/2001/10/09/arts/television-review-disputing-the-focus-on-bin-laden.html,1084
"Glad to Be in the Pits, Wherever They Are; Commodity Traders Had Backup Plan",2001-10-09,New York and Region,http://www.nytimes.com/2001/10/09/nyregion/glad-to-be-in-the-pits-wherever-they-are-commodity-traders-had-backup-plan.html,1205
"Europeans Pledge Troops, if Necessary",2001-10-09,World; Washington,http://www.nytimes.com/2001/10/09/world/a-nation-challenged-the-continent-europeans-pledge-troops-if-necessary.html,727
Arafat's Policemen Kill 2 Palestinians At Anti-U.S. Rally,2001-10-09,World; Front Page; Washington,http://www.nytimes.com/2001/10/09/world/a-nation-challenged-gaza-arafat-s-policemen-kill-2-palestinians-at-anti-us-rally.html,1019
Los Angeles Mayor Embraces New Airport Plan,2001-10-09,U.S.,http://www.nytimes.com/2001/10/09/us/los-angeles-mayor-embraces-new-airport-plan.html,438
Reports of Bombing by U.S. Intrude on Private Grief,2001-10-09,Washington; New York and Region,http://www.nytimes.com/2001/10/09/nyregion/nation-challenged-families-reports-bombing-us-intrude-private-grief.html,947
American Imam Refutes Attacks and Defends Islam,2001-10-09,New York and Region,http://www.nytimes.com/2001/10/09/nyregion/public-lives-american-imam-refutes-attacks-and-defends-islam.html,955
"As Anger Smolders in the Streets, Arab Governments Temper Remarks, or Say Nothing",2001-10-09,World; Washington,http://www.nytimes.com/2001/10/09/world/nation-challenged-region-s-reaction-anger-smolders-streets-arab-governments.html,809
U.S. Advises U.N. Council More Strikes Could Come,2001-10-09,World; Washington,http://www.nytimes.com/2001/10/09/world/a-nation-challenged-world-forum-us-advises-un-council-more-strikes-could-come.html,723
"Taliban Foes, With Supply Problems, Sharply Reduce Attacks",2001-10-09,World,http://www.nytimes.com/2001/10/09/world/nation-challenged-northern-alliance-taliban-foes-with-supply-problems-sharply.html,1172
"Saudi Arabia Also a Target Of Attacks, U.S. Officials Say",2001-10-09,World; Washington,http://www.nytimes.com/2001/10/09/world/nation-challenged-plots-saudi-arabia-also-target-attacks-us-officials-say.html,662
Fears and Unanswerable Questions in California's Little Kabul,2001-10-09,U.S.; Washington,http://www.nytimes.com/2001/10/09/us/nation-challenged-afghan-americans-fears-unanswerable-questions-california-s.html,502
"Foreign Affairs; It's Freedom, Stupid",2001-10-09,Opinion,http://www.nytimes.com/2001/10/09/opinion/foreign-affairs-it-s-freedom-stupid.html,762
"Denying Fear, But Embracing Nagging Doubts",2001-10-09,Front Page; Washington; New York and Region,http://www.nytimes.com/2001/10/09/nyregion/a-nation-challenged-the-mood-denying-fear-but-embracing-nagging-doubts.html,1473
"Denying Fear, But Embracing Nagging Doubts",2001-10-09,Front Page; Washington; New York and Region,http://www.nytimes.com/2001/10/09/nyregion/a-nation-challenged-the-mood-denying-fear-but-embracing-nagging-doubts.html,1473
JETS POUND TALIBAN SITES A 2ND NIGHT; F.B.I. AGENTS SHIFT ANTITERROR TACTICS,2001-10-09,World; Front Page; Washington,http://www.nytimes.com/2001/10/09/world/nation-challenged-attack-jets-pound-taliban-sites-2nd-night-fbi-agents-shift.html,1670
Anxious Days in Pakistan,2001-10-09,Opinion,http://www.nytimes.com/2001/10/09/opinion/anxious-days-in-pakistan.html,579
Arafat Decides to Take A Gamble on the West,2001-10-09,World,http://www.nytimes.com/2001/10/09/world/a-nation-challenged-the-palestinians-arafat-decides-to-take-a-gamble-on-the-west.html,916
The Puzzle of Anthrax in Florida,2001-10-09,Opinion,http://www.nytimes.com/2001/10/09/opinion/the-puzzle-of-anthrax-in-florida.html,529
Bin Laden Images Mesmerize Muslims,2001-10-09,World,http://www.nytimes.com/2001/10/09/world/a-nation-challenged-the-videotape-bin-laden-images-mesmerize-muslims.html,806
The Object Is Objectivity,2001-10-09,U.S.,http://learning.blogs.nytimes.com/2001/10/09/the-object-is-objectivity/,2295
"India, Upset by Kashmir, Rejects 2nd Pakistan Invitation",2001-10-10,World; Washington,http://www.nytimes.com/2001/10/10/world/india-upset-by-kashmir-rejects-2nd-pakistan-invitation.html,1033
Widening Gap: Arafat Struggles to Control Hamas,2001-10-10,World; Washington,http://www.nytimes.com/2001/10/10/world/widening-gap-arafat-struggles-to-control-hamas.html,1145
"Liberties; Where Are You, Mrs. Miniver?",2001-10-10,Opinion,http://www.nytimes.com/2001/10/10/opinion/liberties-where-are-you-mrs-miniver.html,737
"A Riskier Phase, a Widening Focus and Stress and Strain All Around",2001-10-10,World; Washington,http://www.nytimes.com/2001/10/10/world/nation-challenged-overview-oct-9-2001-riskier-phase-widening-focus-stress-strain.html,654
Bush Picks 2 for Senior Posts In the War Against Terrorism,2001-10-10,U.S.; Washington,http://www.nytimes.com/2001/10/10/us/nation-challenged-appointments-bush-picks-2-for-senior-posts-war-against.html,664
A Portrait of the Terrorist: From Shy Child to Single-Minded Killer,2001-10-10,World; Washington,http://www.nytimes.com/2001/10/10/world/nation-challenged-mastermind-portrait-terrorist-shy-child-single-minded-killer.html,2105
America's Muslim Allies: A Time of Trial,2001-10-10,World; Washington,http://www.nytimes.com/2001/10/10/world/a-nation-challenged-the-rulers-america-s-muslim-allies-a-time-of-trial.html,830
OTHER FRONTS SEEN,2001-10-10,World; Front Page; Washington,http://www.nytimes.com/2001/10/10/world/a-nation-challenged-global-links-other-fronts-seen.html,1130
The U.S.-Pakistan Relationship Shows the First Sign of Tension,2001-10-10,World; Washington,http://www.nytimes.com/2001/10/10/world/nation-challenged-president-us-pakistan-relationship-shows-first-sign-tension.html,790
Corrections,2001-10-10,Corrections; Washington; New York and Region,http://www.nytimes.com/2001/10/10/nyregion/c-corrections-595446.html,48
Customs Switches Priority From Drugs to Terrorism,2001-10-10,U.S.; Washington,http://www.nytimes.com/2001/10/10/us/nation-challenged-borders-customs-switches-priority-drugs-terrorism.html,969
"Pakistan, in a Border Clash, Turns Back Taliban Forces",2001-10-10,World; Washington,http://www.nytimes.com/2001/10/10/world/nation-challenged-fighting-pakistan-border-clash-turns-back-taliban-forces.html,1028
U.S. Ambassador Warns Iraq Against Stirring Up Trouble,2001-10-10,World; Washington,http://www.nytimes.com/2001/10/10/world/nation-challenged-united-nations-us-ambassador-warns-iraq-against-stirring-up.html,454
U.S. Said to Plan Copter Raids in Afghanistan,2001-10-10,World; Front Page; Washington,http://www.nytimes.com/2001/10/10/world/a-nation-challenged-the-pentagon-us-said-to-plan-copter-raids-in-afghanistan.html,1246
Oil Companies Are Increasing Their Already Tight Security,2001-10-10,Business; Washington,http://www.nytimes.com/2001/10/10/business/oil-companies-are-increasing-their-already-tight-security.html,985
Metro Briefing | New York: Manhattan: Inmate Criticizes Prison Conditions,2001-10-10,New York and Region,http://www.nytimes.com/2001/10/10/nyregion/metro-briefing-new-york-manhattan-inmate-criticizes-prison-conditions.html,139
The Moods They Are A'Changing In Films; Terrorism Is Making Government Look Good,2001-10-10,Movies; Arts; Books,http://www.nytimes.com/2001/10/10/movies/the-moods-they-are-a-changing-in-films-terrorism-is-making-government-look-good.html,1836
Bin Laden Aide Threatens More Strikes,2001-10-10,World; Washington,http://www.nytimes.com/2001/10/10/world/a-nation-challenged-the-videotape-bin-laden-aide-threatens-more-strikes.html,339
Censorship in Pashto and Arabic,2001-10-10,Opinion,http://www.nytimes.com/2001/10/10/opinion/censorship-in-pashto-and-arabic.html,561
"Bush, Angered By Leaks, Duels With Congress",2001-10-10,Front Page; U.S.; Washington,http://www.nytimes.com/2001/10/10/us/a-nation-challenged-capitol-hill-bush-angered-by-leaks-duels-with-congress.html,1054
American States of Mind: Anxiety and Resolve; Wars of Words,2001-10-10,Opinion,http://www.nytimes.com/2001/10/10/opinion/l-american-states-of-mind-anxiety-and-resolve-wars-of-words-594865.html,70
Pentagon Says Bombs Destroy Terror Camps,2001-10-10,World; Front Page; Washington,http://www.nytimes.com/2001/10/10/world/a-nation-challenged-the-damage-pentagon-says-bombs-destroy-terror-camps.html,1304
Prosecutors In Bombings Seek Payment,2001-10-10,Washington; New York and Region,http://www.nytimes.com/2001/10/10/nyregion/a-nation-challenged-the-courts-prosecutors-in-bombings-seek-payment.html,537
Censorship in Pashto and Arabic,2001-10-10,Opinion,http://www.nytimes.com/2001/10/10/opinion/censorship-in-pashto-and-arabic.html,561
"Bush, Angered By Leaks, Duels With Congress",2001-10-10,Front Page; U.S.; Washington,http://www.nytimes.com/2001/10/10/us/a-nation-challenged-capitol-hill-bush-angered-by-leaks-duels-with-congress.html,1054
A Public Flooded With Images From Friend and Foe Alike,2001-10-10,Arts; Washington,http://www.nytimes.com/2001/10/10/arts/nation-challenged-networks-critic-s-notebook-public-flooded-with-images-friend.html,1413
Networks Ask If 'Message' By bin Laden Is Really News,2001-10-10,World; Washington,http://www.nytimes.com/2001/10/10/world/nation-challenged-television-networks-ask-if-message-bin-laden-really.html,700
A Nation Challenged,2001-10-10,Washington; New York and Region,http://www.nytimes.com/2001/10/10/nyregion/a-nation-challenged-595012.html,1103
"Halloween, Haunted; Real-Life Horror Overshadows a Mock-Sinister Ritual",2001-10-11,New York and Region,http://www.nytimes.com/2001/10/11/nyregion/halloween-haunted-real-life-horror-overshadows-a-mock-sinister-ritual.html,1253
Wartime Secrecy,2001-10-11,Opinion,http://www.nytimes.com/2001/10/11/opinion/wartime-secrecy.html,600
State Board Rejects Proposed Nassau Budget,2001-10-11,New York and Region,http://www.nytimes.com/2001/10/11/nyregion/state-board-rejects-proposed-nassau-budget.html,713
"London Journal; This Mild Schoolboy, Lost in the Islamic Inferno",2001-10-11,World; Washington,http://www.nytimes.com/2001/10/11/world/london-journal-this-mild-schoolboy-lost-in-the-islamic-inferno.html,900
U.S. Advisers May Aid Philippine Antiterror Effort,2001-10-11,World; Washington,http://www.nytimes.com/2001/10/11/world/nation-challenged-global-network-us-advisers-may-aid-philippine-antiterror.html,957
Experts Doubt Iraq Had Role in Latest Terror Attacks,2001-10-11,World,http://www.nytimes.com/2001/10/11/world/a-nation-challenged-baghdad-experts-doubt-iraq-had-role-in-latest-terror-attacks.html,562
Justice Dept. Takeover of Terror Prosecutions Concerns U.S. Attorney,2001-10-11,New York and Region,http://www.nytimes.com/2001/10/11/nyregion/nation-challenged-prosecutors-justice-dept-takeover-terror-prosecutions-concerns.html,830
New Premier in Bangladesh Vows to Stamp Out Corruption,2001-10-11,World,http://www.nytimes.com/2001/10/11/world/new-premier-in-bangladesh-vows-to-stamp-out-corruption.html,915
Viewing Mass Destruction Through a Microscope,2001-10-11,Arts; Books,http://www.nytimes.com/2001/10/11/books/books-of-the-times-viewing-mass-destruction-through-a-microscope.html,1181
Networks Agree to U.S. Request To Edit Future bin Laden Tapes,2001-10-11,Front Page; U.S.; Washington,http://www.nytimes.com/2001/10/11/us/nation-challenged-coverage-networks-agree-us-request-edit-future-bin-laden-tapes.html,1232
Can Pakistan's Leader Hold On?,2001-10-11,Opinion,http://www.nytimes.com/2001/10/11/opinion/can-pakistan-s-leader-hold-on.html,819
A Nation Challenged,2001-10-11,New York and Region,http://www.nytimes.com/2001/10/11/nyregion/a-nation-challenged-615021.html,1420
More Arrests and Charges In Assault on Terror Rings,2001-10-11,World; Washington,http://www.nytimes.com/2001/10/11/world/nation-challenged-investigation-more-arrests-charges-assault-terror-rings.html,815
Report Says Egypt Plot With Pilots Was Blocked,2001-10-11,World,http://www.nytimes.com/2001/10/11/world/a-nation-challenged-cairo-report-says-egypt-plot-with-pilots-was-blocked.html,490
Honey Trade Said to Provide Funds and Cover to bin Laden,2001-10-11,World; Front Page; Washington,http://www.nytimes.com/2001/10/11/world/nation-challenged-al-qaeda-honey-trade-said-provide-funds-cover-bin-laden.html,1148
"56 Islamic Nations Avoid Condemning U.S. Attacks, but Warn on Civilian Casualties",2001-10-11,World,http://www.nytimes.com/2001/10/11/world/nation-challenged-muslim-world-56-islamic-nations-avoid-condemning-us-attacks.html,810
U.S. Lists Most Wanted Terrorists and Offers Reward of Millions,2001-10-11,U.S.,http://www.nytimes.com/2001/10/11/us/nation-challenged-investigation-us-lists-most-wanted-terrorists-offers-reward.html,904
One Month Later: The Ways of Remembering; The War Zone,2001-10-11,Opinion,http://www.nytimes.com/2001/10/11/opinion/l-one-month-later-the-ways-of-remembering-the-war-zone-614785.html,124
"Saudi Cooperation on bin Laden Lags, U.S. Aides Say",2001-10-11,World; Washington,http://www.nytimes.com/2001/10/11/world/a-nation-challenged-shaky-ally-saudi-cooperation-on-bin-laden-lags-us-aides-say.html,1168
President Is Using TV Show and the Public in Combination to Combat Terrorism,2001-10-11,U.S.,http://www.nytimes.com/2001/10/11/us/nation-challenged-media-watch-president-using-tv-show-public-combination-combat.html,971
Pataki Names Ex-F.B.I. Man To New Post,2001-10-11,New York and Region,http://www.nytimes.com/2001/10/11/nyregion/a-nation-challenged-security-pataki-names-ex-fbi-man-to-new-post.html,601
A NEW MOST-WANTED LIST,2001-10-11,Front Page,http://www.nytimes.com/2001/10/11/us/a-new-most-wanted-list.html,0
Palestinians Still Stunned by Shooting by Their Own Police,2001-10-11,World; Washington,http://www.nytimes.com/2001/10/11/world/palestinians-still-stunned-by-shooting-by-their-own-police.html,808
Murky Picture Emerges of Life Under Bombardment,2001-10-11,World; Washington,http://www.nytimes.com/2001/10/11/world/a-nation-challenged-afghanistan-murky-picture-emerges-of-life-under-bombardment.html,1140
"Attacks on Taliban Troops, Blackouts in Kabul and the Money Trail",2001-10-11,World; Washington,http://www.nytimes.com/2001/10/11/world/nation-challenged-overview-oct-10-2001-attacks-taliban-troops-blackouts-kabul.html,660
A European Dragnet Captures New Clues to bin Laden's Network,2001-10-12,World,http://www.nytimes.com/2001/10/12/world/nation-challenged-search-european-dragnet-captures-new-clues-bin-laden-s-network.html,1011
Fugitive Easy to Find In the Stores,2001-10-12,U.S.,http://www.nytimes.com/2001/10/12/us/a-nation-challenged-ridiculing-bin-laden-fugitive-easy-to-find-in-the-stores.html,429
The Phoenix Rises,2001-10-12,Opinion,http://www.nytimes.com/2001/10/12/opinion/l-the-phoenix-rises-623709.html,139
Mr. Bush's New Gravitas,2001-10-12,Opinion,http://www.nytimes.com/2001/10/12/opinion/mr-bush-s-new-gravitas.html,693
"A New, Uneasy Burden",2001-10-12,World; Front Page; Washington,http://www.nytimes.com/2001/10/12/world/a-nation-challenged-news-analysis-a-new-uneasy-burden.html,1176
A Nation Challenged,2001-10-12,New York and Region,http://www.nytimes.com/2001/10/12/nyregion/a-nation-challenged-636070.html,1115
BOLDFACE NAMES,2001-10-12,Theater; New York and Region,http://www.nytimes.com/2001/10/12/nyregion/boldface-names-629057.html,686
A New War Reshapes Old Alliances,2001-10-12,Opinion,http://www.nytimes.com/2001/10/12/opinion/a-new-war-reshapes-old-alliances.html,1068
U.S. Patriots From Mideast Want to Pursue bin Laden,2001-10-12,U.S.,http://www.nytimes.com/2001/10/12/us/nation-challenged-american-muslims-us-patriots-mideast-want-pursue-bin-laden.html,1255
Afghan Region's Politics Snarl U.S. War Plan,2001-10-12,World; Front Page; Washington,http://www.nytimes.com/2001/10/12/world/a-nation-challenged-strategy-afghan-region-s-politics-snarl-us-war-plan.html,1339
A Time for Prayer,2001-10-12,Opinion,http://www.nytimes.com/2001/10/12/opinion/l-a-time-for-prayer-624667.html,161
Foreign Affairs; Bush To Bin Laden,2001-10-12,Opinion,http://www.nytimes.com/2001/10/12/opinion/foreign-affairs-bush-to-bin-laden.html,801
China Seeks World Support in Fight With Its Muslim Separatists,2001-10-12,World; Washington,http://www.nytimes.com/2001/10/12/world/china-seeks-world-support-in-fight-with-its-muslim-separatists.html,524
Excerpts From the President's Remarks on the War on Terrorism,2001-10-12,U.S.; Washington,http://www.nytimes.com/2001/10/12/us/nation-challenged-excerpts-president-s-remarks-war-terrorism.html,5679
Banned Substances Found in Many Food Supplements,2001-10-12,Sports,http://www.nytimes.com/2001/10/12/sports/olympics-banned-substances-found-in-many-food-supplements.html,730
Bin Laden's Terrorism Isn't About the Palestinians,2001-10-12,Opinion,http://www.nytimes.com/2001/10/12/opinion/bin-laden-s-terrorism-isn-t-about-the-palestinians.html,893
White House Seeks to Limit Transcripts,2001-10-12,U.S.,http://www.nytimes.com/2001/10/12/us/a-nation-challenged-newspapers-white-house-seeks-to-limit-transcripts.html,336
"The War, the Press and bin Laden",2001-10-12,Opinion,http://www.nytimes.com/2001/10/12/opinion/l-the-war-the-press-and-bin-laden-634875.html,130
LONG WAR IS SEEN,2001-10-12,World; Front Page; Washington,http://www.nytimes.com/2001/10/12/world/a-nation-challenged-the-military-long-war-is-seen.html,1344
"A Critical Mayoral Race, but Attention Shifts",2001-10-12,U.S.; Washington,http://www.nytimes.com/2001/10/12/us/nation-challenged-cincinnati-election-critical-mayoral-race-but-attention-shifts.html,801
Frankfurt Journal; Can't Say That? Muzzling the Modern Germans,2001-10-12,World; Washington,http://www.nytimes.com/2001/10/12/world/frankfurt-journal-can-t-say-that-muzzling-the-modern-germans.html,819
"The War, the Press and bin Laden",2001-10-12,Opinion,http://www.nytimes.com/2001/10/12/opinion/l-the-war-the-press-and-bin-laden-634867.html,115
"The War, the Press and bin Laden",2001-10-12,Opinion,http://www.nytimes.com/2001/10/12/opinion/l-the-war-the-press-and-bin-laden-634930.html,94
BUSH OFFERS TALIBAN '2ND CHANCE' TO YIELD; SAYS HE'D WELCOME U.N. IN NATION-BUILDING; F.B.I. ISSUES ALERT ON SIGNS OF NEW TERROR,2001-10-12,World; Front Page; Washington,http://www.nytimes.com/2001/10/12/world/nation-challenged-white-house-bush-offers-taliban-2nd-chance-yield-says-he-d.html,1665
Britain Presses U.S. for 'Nation Building' in Afghanistan,2001-10-12,World; Washington,http://www.nytimes.com/2001/10/12/world/a-nation-challenged-london-britain-presses-us-for-nation-building-in-afghanistan.html,1179
A European Dragnet Captures New Clues to bin Laden's Network,2001-10-12,World,http://www.nytimes.com/2001/10/12/world/nation-challenged-search-european-dragnet-captures-new-clues-bin-laden-s-network.html,1011
Fugitive Easy to Find In the Stores,2001-10-12,U.S.,http://www.nytimes.com/2001/10/12/us/a-nation-challenged-ridiculing-bin-laden-fugitive-easy-to-find-in-the-stores.html,429
"Blair, as Face of Coalition, Ends Tour of Arab World",2001-10-12,World; Washington,http://www.nytimes.com/2001/10/12/world/a-nation-challenged-diplomacy-blair-as-face-of-coalition-ends-tour-of-arab-world.html,857
Corrections,2001-10-12,Corrections; Washington; New York and Region,http://www.nytimes.com/2001/10/12/nyregion/c-corrections-637289.html,72
Some Pentagon Officials and Advisers Seek to Oust Iraq's Leader in War's Next Phase,2001-10-12,World; Washington,http://www.nytimes.com/2001/10/12/world/nation-challenged-saddam-hussein-some-pentagon-officials-advisers-seek-oust-iraq.html,1054
Agency Offers No Information About Threats,2001-10-12,Front Page; U.S.; Washington,http://www.nytimes.com/2001/10/12/us/a-nation-challenged-the-investigation-agency-offers-no-information-about-threats.html,1140
"The War, the Press and bin Laden",2001-10-12,Opinion,http://www.nytimes.com/2001/10/12/opinion/l-the-war-the-press-and-bin-laden-634859.html,164
The Philippines Moves Against Bank Secrecy,2001-10-13,Business; Washington,http://www.nytimes.com/2001/10/13/business/international-business-the-philippines-moves-against-bank-secrecy.html,934
Two Views: Can the Koran Condone Terror?,2001-10-13,Arts,http://www.nytimes.com/2001/10/13/arts/think-tank-two-views-can-the-koran-condone-terror.html,1307
The President and the War: A Status Report,2001-10-13,Opinion,http://www.nytimes.com/2001/10/13/opinion/l-the-president-and-the-war-a-status-report-656089.html,147
Anthrax Found in NBC News Aide,2001-10-13,Front Page; New York and Region,http://www.nytimes.com/2001/10/13/nyregion/a-nation-challenged-the-incidents-anthrax-found-in-nbc-news-aide.html,1712
"Philanthropist, or Fount Of Funds for Terrorists?",2001-10-13,World; Washington,http://www.nytimes.com/2001/10/13/world/a-nation-challenged-on-the-list-philanthropist-or-fount-of-funds-for-terrorists.html,834
The Deep Intellectual Roots of Islamic Terror,2001-10-13,Arts,http://www.nytimes.com/2001/10/13/arts/the-deep-intellectual-roots-of-islamic-terror.html,1530
Widow of Terrorist Victim Sues bin Laden and Taliban,2001-10-13,U.S.,http://www.nytimes.com/2001/10/13/us/nation-challenged-lawsuit-widow-terrorist-victim-sues-bin-laden-taliban.html,297
"A NATION CHALLENGED: ISLAM -- Nairobi, Kenya; Thousands Hear Call Of Prayer and Politics At World's Mosques",2001-10-13,World; Washington,http://www.nytimes.com/2001/10/13/world/nation-challenged-islam-nairobi-kenya-thousands-hear-call-prayer-politics-world.html,158
German Investigators Unravel Web of Hijackers' Relations,2001-10-13,World; Washington,http://www.nytimes.com/2001/10/13/world/nation-challenged-suspects-german-investigators-unravel-web-hijackers-relations.html,813
Uzbekistan to Let U.S. Use Bases In Return for Promise of Security,2001-10-13,World; Front Page; Washington,http://www.nytimes.com/2001/10/13/world/nation-challenged-military-uzbekistan-let-us-use-bases-return-for-promise.html,1222
Venezuela Doesn't See 'Carlos' as a Terrorist,2001-10-13,World; Washington,http://www.nytimes.com/2001/10/13/world/venezuela-doesn-t-see-carlos-as-a-terrorist.html,457
U.S. Raid Kills Unknown Number in an Afghan Village,2001-10-13,World; Washington,http://www.nytimes.com/2001/10/13/world/nation-challenged-death-ground-us-raid-kills-unknown-number-afghan-village.html,1015
A Nation Challenged,2001-10-13,New York and Region,http://www.nytimes.com/2001/10/13/nyregion/a-nation-challenged-655511.html,1146
