headline,section,word_count,url,date,id
NEWS SUMMARY,New York and Region,845,http://www.nytimes.com/2003/09/04/nyregion/news-summary-166766.html,9/4/03,3512
Iraq Thicket: A Role for the U.N.?,Opinion,102,http://www.nytimes.com/2003/09/05/opinion/l-iraq-thicket-a-role-for-the-un-181340.html,9/5/03,3514
"Al Qaeda Still Active in U.S., Counterterrorism Official Says",U.S.,569,http://www.nytimes.com/2003/09/05/us/al-qaeda-still-active-in-us-counterterrorism-official-says.html,9/5/03,3515
"Sept. 11, Before And After",Movies; Arts,1192,http://www.nytimes.com/2003/09/05/movies/television-review-sept-11-before-and-after.html,9/5/03,3516
Grim News About Iraq,World; Front Page; Washington,1265,http://www.nytimes.com/2003/09/08/world/the-struggle-for-iraq-news-analysis-grim-news-about-iraq.html,9/8/03,3518
Bush Seeks $87 Billion and U.N. Aid for War Effort,World; Front Page; Washington,1627,http://www.nytimes.com/2003/09/08/world/struggle-for-iraq-president-bush-seeks-87-billion-un-aid-for-war-effort.html,9/8/03,3519
NEWS SUMMARY,New York and Region,989,http://www.nytimes.com/2003/09/09/nyregion/news-summary-223727.html,9/9/03,3520
Bush's Status Report on Iraq,Opinion,81,http://www.nytimes.com/2003/09/09/opinion/l-bush-s-status-report-on-iraq-224618.html,9/9/03,3521
Official Says Qaeda Recruited Saudi Hijackers to Strain Ties,U.S.,478,http://www.nytimes.com/2003/09/09/us/two-years-later-9-11-tactics-official-says-qaeda-recruited-saudi-hijackers.html,9/9/03,3522
Questions Grow on Pakistan's Commitment to Fight Taliban,U.S.,1103,http://www.nytimes.com/2003/09/10/us/two-years-later-islamic-ally-questions-grow-pakistan-s-commitment-fight-taliban.html,9/10/03,3523
High Profile of 9/11/02 Shifts to Low on 9/11/03,U.S.; Washington,1091,http://www.nytimes.com/2003/09/10/us/two-years-later-white-house-memo-high-profile-9-11-02-shifts-low-9-11-03.html,9/10/03,3524
"Two Years Later, a Thousand Years Ago",Opinion,2263,http://www.nytimes.com/2003/09/11/opinion/two-years-later-a-thousand-years-ago.html,9/11/03,3525
NEWS SUMMARY,New York and Region,1016,http://www.nytimes.com/2003/09/11/nyregion/news-summary-249203.html,9/11/03,3526
We're Not Happy Campers,Opinion,739,http://www.nytimes.com/2003/09/11/opinion/we-re-not-happy-campers.html,9/11/03,3527
BIN LADEN IS SEEN WITH AIDE ON TAPE,World; Front Page; Washington,1092,http://www.nytimes.com/2003/09/11/world/two-years-later-qaeda-leaders-bin-laden-is-seen-with-aide-on-tape.html,9/11/03,3528
PRESIDENT URGING WIDER U.S. POWERS IN TERRORISM LAW,Front Page; U.S.,1089,http://www.nytimes.com/2003/09/11/us/two-years-later-the-president-president-urging-wider-us-powers-in-terrorism-law.html,9/11/03,3529
Iranian Envoy Blames U.S. for Nation's Reticence on Nuclear Plans,World; Washington,509,http://www.nytimes.com/2003/09/12/world/iranian-envoy-blames-us-for-nation-s-reticence-on-nuclear-plans.html,9/12/03,3530
C.I.A. Says bin Laden Tape Is Likely Authentic,World,397,http://www.nytimes.com/2003/09/13/world/cia-says-bin-laden-tape-is-likely-authentic.html,9/13/03,3531
Wolfowitz Retreats on Al Qaeda Charge,World,181,http://www.nytimes.com/2003/09/13/world/wolfowitz-retreats-on-al-qaeda-charge.html,9/13/03,3532
NEWS SUMMARY,New York and Region,990,http://www.nytimes.com/2003/09/13/nyregion/news-summary-280313.html,9/13/03,3533
The Latest Obscenity Has Seven Letters,Arts; Books,1929,http://www.nytimes.com/2003/09/13/books/the-latest-obscenity-has-seven-letters.html,9/13/03,3534
High Alerts For Terror Get Harder To Impose,U.S.,766,http://www.nytimes.com/2003/09/13/us/high-alerts-for-terror-get-harder-to-impose.html,9/13/03,3535
The World; Why America Still Can't Find Osama bin Laden,Week in Review,807,http://www.nytimes.com/2003/09/14/weekinreview/the-world-why-america-still-can-t-find-osama-bin-laden.html,9/14/03,3536
The Martyr Complex,Opinion,501,http://www.nytimes.com/2003/09/14/opinion/the-martyr-complex.html,9/14/03,3537
A Scramble in Bangkok For a $10 Million Reward,World,852,http://www.nytimes.com/2003/09/15/world/a-scramble-in-bangkok-for-a-10-million-reward.html,9/15/03,3541
Taking the Temperature on Iraq,Opinion,137,http://www.nytimes.com/2003/09/16/opinion/l-taking-the-temperature-on-iraq-311405.html,9/16/03,3542
Police Kill Gunman; 2 Hostages Are Hurt,Education,248,http://www.nytimes.com/2003/09/18/us/police-kill-gunman-2-hostages-are-hurt.html,9/18/03,3544
Dalai Lama Says Terror May Need a Violent Reply,U.S.; Washington,757,http://www.nytimes.com/2003/09/18/us/dalai-lama-says-terror-may-need-a-violent-reply.html,9/18/03,3545
Spanish Judge Is Charging Bin Laden and 9 in 9/11 Plot,World,440,http://www.nytimes.com/2003/09/18/world/spanish-judge-is-charging-bin-laden-and-9-in-9-11-plot.html,9/18/03,3546
Metro Briefing | New York: Manhattan: Prosecutor Named To Bench,New York and Region,99,http://www.nytimes.com/2003/09/19/nyregion/metro-briefing-new-york-manhattan-prosecutor-named-to-bench.html,9/19/03,3547
Cameras Shoot Where Uzis Can't,Technology; Arts,1640,http://www.nytimes.com/2003/09/20/arts/cameras-shoot-where-uzis-can-t.html,9/20/03,3548
NEWS SUMMARY,New York and Region,1030,http://www.nytimes.com/2003/09/20/nyregion/news-summary-367974.html,9/20/03,3549
Qaeda Operative Said to Give C.I.A. Inside Information,World,953,http://www.nytimes.com/2003/09/20/world/qaeda-operative-said-to-give-cia-inside-information.html,9/20/03,3550
A Lack of Trust In the Mideast,Opinion,110,http://www.nytimes.com/2003/09/20/opinion/l-a-lack-of-trust-in-the-mideast-370401.html,9/20/03,3551
Dying to Kill Us,Opinion,1171,http://www.nytimes.com/2003/09/22/opinion/dying-to-kill-us.html,9/22/03,3552
"In a Poll, Baghdad Residents Call Freedom Worth the Price",World; Washington,738,http://www.nytimes.com/2003/09/24/world/struggle-for-iraq-iraqis-poll-baghdad-residents-call-freedom-worth-price.html,9/24/03,3553
Inmate Spared Life Sentence In the Stabbing Of an Officer,New York and Region,328,http://www.nytimes.com/2003/09/26/nyregion/inmate-spared-life-sentence-in-the-stabbing-of-an-officer.html,9/26/03,3555
"In Maneuver, U.S. Will Let Terror Charges Drop",Front Page; U.S.,1092,http://www.nytimes.com/2003/09/26/us/in-maneuver-us-will-let-terror-charges-drop.html,9/26/03,3556
"On Alert for Al Qaeda in Iraq, U.S. Is Tracking 2 Suspects",World; Washington,835,http://www.nytimes.com/2003/09/28/world/struggle-for-iraq-terrorists-alert-for-al-qaeda-iraq-us-tracking-2-suspects.html,9/28/03,3557
What Motivates a Terrorist?,Opinion,100,http://www.nytimes.com/2003/09/28/opinion/l-what-motivates-a-terrorist-465119.html,9/28/03,3558
Another Bali Bomber Is Sentenced to Death,World,181,http://www.nytimes.com/2003/10/02/world/another-bali-bomber-is-sentenced-to-death.html,10/2/03,3560
Militant Gets Death Penalty For His Role In Bali Blast,World,243,http://www.nytimes.com/2003/10/03/world/militant-gets-death-penalty-for-his-role-in-bali-blast.html,10/3/03,3561
"Political Memo; Despite Polls, Pataki Backs Bush on Iraq All the Way",Education; New York and Region,1304,http://www.nytimes.com/2003/10/03/nyregion/political-memo-despite-polls-pataki-backs-bush-on-iraq-all-the-way.html,10/3/03,3562
Washington's Sour Sales Pitch,Opinion,787,http://www.nytimes.com/2003/10/04/opinion/washington-s-sour-sales-pitch.html,10/4/03,3564
Democrats Deride Bush And Dismiss One Another,U.S.; Washington,1011,http://www.nytimes.com/2003/10/04/us/democrats-deride-bush-and-dismiss-one-another.html,10/4/03,3565
Government Lawyers Fear 9/11 Ruling Threatens Qaeda Cases,U.S.,1094,http://www.nytimes.com/2003/10/04/us/government-lawyers-fear-9-11-ruling-threatens-qaeda-cases.html,10/4/03,3566
"Pentagon's Request for Iraq Includes Money for Troops, Weapons, Rewards and Allies",World; Washington,1120,http://www.nytimes.com/2003/10/05/world/struggle-for-iraq-cost-pentagon-s-request-for-iraq-includes-money-for-troops.html,10/5/03,3567
Where's Larry Kramer When We Need Him?,Arts; Theater,1779,http://www.nytimes.com/2003/10/05/theater/where-s-larry-kramer-when-we-need-him.html,10/5/03,3568
U.S. Focusing on Dubai as a Terrorist Financial Center,World,1100,http://www.nytimes.com/2003/10/05/world/us-focusing-on-dubai-as-a-terrorist-financial-center.html,10/5/03,3569
Corrections,Corrections; New York and Region,58,http://www.nytimes.com/2003/10/06/nyregion/c-corrections-558737.html,10/6/03,3570
U.S. to Appeal Ruling on 9/11 Terror Suspect,U.S.,609,http://www.nytimes.com/2003/10/08/us/us-to-appeal-ruling-on-9-11-terror-suspect.html,10/8/03,3571
More Agents Are Added To Leak Case,U.S.; Washington,759,http://www.nytimes.com/2003/10/10/us/more-agents-are-added-to-leak-case.html,10/10/03,3572
The Candidates' Views In Their Own Words,U.S.,839,http://www.nytimes.com/2003/10/10/us/the-candidates-views-in-their-own-words.html,10/10/03,3573
Conspiracy of Silence,Arts; Books,1101,http://www.nytimes.com/2003/10/12/books/conspiracy-of-silence.html,10/12/03,3574
WHERE THE TRAIL LED: Between Evidence and Suspicion; Unclear Danger: Inside the Lackawanna Terror Case,New York and Region,9542,http://www.nytimes.com/2003/10/12/nyregion/where-trail-led-between-evidence-suspicion-unclear-danger-inside-lackawanna.html,10/12/03,3575
"Dark Nights, Sharp Pens; Art Spiegelman Addresses Children and His Own Fears",Arts,1213,http://www.nytimes.com/2003/10/15/arts/dark-nights-sharp-pens-art-spiegelman-addresses-children-and-his-own-fears.html,10/15/03,3576
The First Home-Front Battle in the War on Terror,Arts,927,http://www.nytimes.com/2003/10/16/arts/television-review-the-first-home-front-battle-in-the-war-on-terror.html,10/16/03,3577
Saudi Arabia's Big Leap,Opinion,1217,http://www.nytimes.com/2003/10/16/opinion/saudi-arabia-s-big-leap.html,10/16/03,3578
On Listening,Opinion,797,http://www.nytimes.com/2003/10/16/opinion/on-listening.html,10/16/03,3579
Aiming at Judicial Targets All Over the World,World; Washington,1043,http://www.nytimes.com/2003/10/18/world/the-saturday-profile-aiming-at-judicial-targets-all-over-the-world.html,10/18/03,3581
A Terror Case And Our Liberties,Opinion,137,http://www.nytimes.com/2003/10/19/opinion/l-a-terror-case-and-our-liberties-738662.html,10/19/03,3582
"G.I.'s Escape Roadside Bombing, but 2 Are Killed in Northern Iraq",World; Washington,895,http://www.nytimes.com/2003/10/20/world/gi-s-escape-roadside-bombing-but-2-are-killed-in-northern-iraq.html,10/20/03,3583
Listening to Mahathir,Opinion,717,http://www.nytimes.com/2003/10/21/opinion/listening-to-mahathir.html,10/21/03,3585
The General Who Roared,Opinion,452,http://www.nytimes.com/2003/10/22/opinion/the-general-who-roared.html,10/22/03,3586
Powell Tries to Nudge Sudan Toward Peace,World; Washington,832,http://www.nytimes.com/2003/10/22/world/powell-tries-to-nudge-sudan-toward-peace.html,10/22/03,3587
World Briefing | Asia: Afghanistan: Ex-Taliban Minister Offers Help,World,157,http://www.nytimes.com/2003/10/22/world/world-briefing-asia-afghanistan-ex-taliban-minister-offers-help.html,10/22/03,3588
Too Low A Bar,Opinion,755,http://www.nytimes.com/2003/10/24/opinion/too-low-a-bar.html,10/24/03,3589
Political Memo; Debates Lose Allure for Some in Democratic Field,Front Page; U.S.,1245,http://www.nytimes.com/2003/10/25/us/political-memo-debates-lose-allure-for-some-in-democratic-field.html,10/25/03,3590
Democratic Candidates Clash Over Iraq War,U.S.; Washington,1280,http://www.nytimes.com/2003/10/27/us/democratic-candidates-clash-over-iraq-war.html,10/27/03,3591
"On Canvas Or Bare Skin, It's Free Speech",New York and Region,790,http://www.nytimes.com/2003/10/28/nyregion/nyc-on-canvas-or-bare-skin-it-s-free-speech.html,10/28/03,3592
Trucker Sentenced to 20 Years in Plot Against Brooklyn Bridge,U.S.,748,http://www.nytimes.com/2003/10/29/us/trucker-sentenced-to-20-years-in-plot-against-brooklyn-bridge.html,10/29/03,3593
The Tragedy of National Complacency,Arts; Books,781,http://www.nytimes.com/2003/10/29/books/books-of-the-times-the-tragedy-of-national-complacency.html,10/29/03,3594
Corrections,Corrections; New York and Region,110,http://www.nytimes.com/2003/10/29/nyregion/c-corrections-910279.html,10/29/03,3595
NEWS SUMMARY,New York and Region,909,http://www.nytimes.com/2003/11/01/nyregion/news-summary-951188.html,11/1/03,3596
Calls to Jihad Are Said to Lure Hundreds of Militants Into Iraq,World; Front Page; Washington,1497,http://www.nytimes.com/2003/11/01/world/struggle-for-iraq-terror-recruits-calls-jihad-are-said-lure-hundreds-militants.html,11/1/03,3597
"Once Wanted, Mastermind Of Ship Attack Is Unwanted",World,653,http://www.nytimes.com/2003/11/03/world/once-wanted-mastermind-of-ship-attack-is-unwanted.html,11/3/03,3598
Saudis Report Foiling Plot By Terrorists,World,352,http://www.nytimes.com/2003/11/04/world/saudis-report-foiling-plot-by-terrorists.html,11/4/03,3599
Pentagon Says A Covert Force Hunts Hussein,World; Front Page; Washington,1022,http://www.nytimes.com/2003/11/07/world/pentagon-says-a-covert-force-hunts-hussein.html,11/7/03,3600
NEWS SUMMARY,New York and Region,952,http://www.nytimes.com/2003/11/07/nyregion/news-summary-035890.html,11/7/03,3601
Two Suicides as Police Storm Mecca Hide-Out,World,362,http://www.nytimes.com/2003/11/07/world/two-suicides-as-police-storm-mecca-hide-out.html,11/7/03,3602
Court Reinstates Perjury Charges in a Case Linked to 9/11,U.S.,1023,http://www.nytimes.com/2003/11/08/us/court-reinstates-perjury-charges-in-a-case-linked-to-9-11.html,11/8/03,3603
A Global Democracy Policy,Opinion,531,http://www.nytimes.com/2003/11/08/opinion/a-global-democracy-policy.html,11/8/03,3604
"The World; . . . And in Iraq, Trying to Plant a Seed",Washington; Week in Review,1181,http://www.nytimes.com/2003/11/09/weekinreview/the-world-and-in-iraq-trying-to-plant-a-seed.html,11/9/03,3605
AL QAEDA BLAMED IN DEADLY ATTACK ON SAUDI HOMES,World; Front Page; Washington,1138,http://www.nytimes.com/2003/11/10/world/al-qaeda-blamed-in-deadly-attack-on-saudi-homes.html,11/10/03,3607
Stability Itself Is the Enemy,World; Front Page,1014,http://www.nytimes.com/2003/11/10/world/stability-itself-is-the-enemy.html,11/10/03,3608
"U.S. Had Warning of Attack, But No Details on Time or Site",World; Washington,694,http://www.nytimes.com/2003/11/10/world/us-had-warning-of-attack-but-no-details-on-time-or-site.html,11/10/03,3609
NEWS SUMMARY,New York and Region,902,http://www.nytimes.com/2003/11/11/nyregion/news-summary-090190.html,11/11/03,3610
Terrorism in Saudi Arabia,Opinion,468,http://www.nytimes.com/2003/11/11/opinion/terrorism-in-saudi-arabia.html,11/11/03,3611
"Among the Saudis, Attack Has Soured Qaeda Supporters",World; Front Page,1040,http://www.nytimes.com/2003/11/11/world/among-the-saudis-attack-has-soured-qaeda-supporters.html,11/11/03,3612
"Is That You, Son? Voice Authentication Trips Up the Experts",Technology,973,http://www.nytimes.com/2003/11/13/technology/what-s-next-is-that-you-son-voice-authentication-trips-up-the-experts.html,11/13/03,3613
Clark Proposes Joint Venture With Saudis Against Al Qaeda,U.S.; Washington,634,http://www.nytimes.com/2003/11/13/us/clark-proposes-joint-venture-with-saudis-against-al-qaeda.html,11/13/03,3614
NEWS SUMMARY,New York and Region,870,http://www.nytimes.com/2003/11/13/nyregion/news-summary-119997.html,11/13/03,3615
A Saudi-Israeli Deal,Opinion,876,http://www.nytimes.com/2003/11/13/opinion/a-saudi-israeli-deal.html,11/13/03,3616
World Briefing | Europe: Germany: Qaeda Suspect May Be Handed Over To U.S.,World,120,http://www.nytimes.com/2003/11/14/world/world-briefing-europe-germany-qaeda-suspect-may-be-handed-over-to-us.html,11/14/03,3617
U.S. IS TO RETURN POWER TO IRAQIS AS EARLY AS JUNE,World; Front Page; Washington,1189,http://www.nytimes.com/2003/11/15/world/struggle-for-iraq-government-us-return-power-iraqis-early-june.html,11/15/03,3618
Judge Bars 9/11 Suspect From Being Own Lawyer,U.S.,629,http://www.nytimes.com/2003/11/15/us/judge-bars-9-11-suspect-from-being-own-lawyer.html,11/15/03,3619
"Qaeda Pawn, U.S. Calls Him. Victim, He Calls Himself.",World,1195,http://www.nytimes.com/2003/11/15/world/the-saturday-profile-qaeda-pawn-us-calls-him-victim-he-calls-himself.html,11/15/03,3620
"For an Ancient Afghan Town, No End to War, With Rival Generals Now Clashing",World,911,http://www.nytimes.com/2003/11/15/world/for-an-ancient-afghan-town-no-end-to-war-with-rival-generals-now-clashing.html,11/15/03,3621
High Risks in Afghanistan,Opinion,512,http://www.nytimes.com/2003/11/17/opinion/high-risks-in-afghanistan.html,11/17/03,3622
Two Yemenis Held Abroad Are to Face Trial in a U.S. Court on Conspiracy Charges,New York and Region,504,http://www.nytimes.com/2003/11/18/nyregion/two-yemenis-held-abroad-are-to-face-trial-in-a-us-court-on-conspiracy-charges.html,11/18/03,3623
"Resurgent Taliban Threatens Afghan Stability, U.S. Says",World; Washington,709,http://www.nytimes.com/2003/11/19/world/resurgent-taliban-threatens-afghan-stability-us-says.html,11/19/03,3624
About New York; The Bull's-Eye Versus The Pork Barrel,New York and Region,776,http://www.nytimes.com/2003/11/19/nyregion/about-new-york-the-bull-s-eye-versus-the-pork-barrel.html,11/19/03,3625
"More Proof of Iraq-Qaeda Link, or Not?",World; Washington,890,http://www.nytimes.com/2003/11/20/world/the-struggle-for-iraq-washington-memo-more-proof-of-iraq-qaeda-link-or-not.html,11/20/03,3626
Analysts See Terrorism Paradox: A Weaker Al Qaeda Despite Attacks,World,982,http://www.nytimes.com/2003/11/22/world/region-inflamed-intelligence-analysts-see-terrorism-paradox-weaker-al-qaeda.html,11/22/03,3627
The Way We Were,Opinion,773,http://www.nytimes.com/2003/11/23/opinion/the-way-we-were.html,11/23/03,3631
The Uncivil War,Opinion,702,http://www.nytimes.com/2003/11/25/opinion/the-uncivil-war.html,11/25/03,3632
Yemen Arrests a Leading Member of Al Qaeda,World,359,http://www.nytimes.com/2003/11/26/world/yemen-arrests-a-leading-member-of-al-qaeda.html,11/26/03,3633
Evidence Against Iraq,Opinion,109,http://www.nytimes.com/2003/11/26/opinion/l-evidence-against-iraq-305880.html,11/26/03,3634
ARTS BRIEFING,Arts; Theater,812,http://www.nytimes.com/2003/11/26/theater/arts-briefing.html,11/26/03,3635
World Briefing | Europe: Germany: 4 Years For Qaeda Suspect,World,82,http://www.nytimes.com/2003/11/27/world/world-briefing-europe-germany-4-years-for-qaeda-suspect.html,11/27/03,3636
The Terrorists' Bait,Opinion,137,http://www.nytimes.com/2003/11/27/opinion/l-the-terrorists-bait-310190.html,11/27/03,3637
How Code-Breakers Alter a War,Arts; Books,879,http://www.nytimes.com/2003/11/28/books/books-of-the-times-how-code-breakers-alter-a-war.html,11/28/03,3638
Unbearable Lightness Of Memory,Opinion,689,http://www.nytimes.com/2003/11/30/opinion/unbearable-lightness-of-memory.html,11/30/03,3640
Dissenting From Disaster in Iraq,Opinion,61,http://www.nytimes.com/2003/12/02/opinion/l-dissenting-from-disaster-in-iraq-381543.html,12/2/03,3641
Turkish Reports Cite Qaeda Order in Bombings,World,382,http://www.nytimes.com/2003/12/03/world/turkish-reports-cite-qaeda-order-in-bombings.html,12/3/03,3642
Man Charged As Accomplice In 'Shoe' Case,,321,http://www.nytimes.com/2003/12/04/us/man-charged-as-accomplice-in-shoe-case.html,12/4/03,3643
Judges Hear U.S. Appeal In Terror Case,U.S.,812,http://www.nytimes.com/2003/12/04/us/judges-hear-us-appeal-in-terror-case.html,12/4/03,3644
Qaeda Trainee Is Sentenced To 8-Year Term,U.S.,354,http://www.nytimes.com/2003/12/05/us/qaeda-trainee-is-sentenced-to-8-year-term.html,12/5/03,3645
Terrorism Warning for Airlines Focuses on Shoes and Clothing,U.S.,429,http://www.nytimes.com/2003/12/06/us/terrorism-warning-for-airlines-focuses-on-shoes-and-clothing.html,12/6/03,3646
Trail of Anti-U.S. Fighters Said to Cross Europe to Iraq,World; Washington,1109,http://www.nytimes.com/2003/12/06/world/region-inflamed-recruiters-trail-anti-us-fighters-said-cross-europe-iraq.html,12/6/03,3647
Presidents Remade by War,Opinion,791,http://www.nytimes.com/2003/12/07/opinion/presidents-remade-by-war.html,12/7/03,3650
New York Man in Qaeda Case Will Serve 8 Years,U.S.,440,http://www.nytimes.com/2003/12/10/us/new-york-man-in-qaeda-case-will-serve-8-years.html,12/10/03,3651
Jailed Man Accused of Having Ties to Al Qaeda,U.S.,335,http://www.nytimes.com/2003/12/11/us/jailed-man-accused-of-having-ties-to-al-qaeda.html,12/11/03,3652
Iraqi Agent Denies He Met 9/11 Hijacker in Prague Before Attacks on the U.S.,World; Washington,1097,http://www.nytimes.com/2003/12/13/world/region-inflamed-inquiry-iraqi-agent-denies-he-met-9-11-hijacker-prague-before.html,12/13/03,3653
"An Islamic Terrorism Suspect, Living in Norwegian Refuge, Plays Down His Past",World; Washington,1076,http://www.nytimes.com/2003/12/14/world/region-inflamed-exile-islamic-terrorism-suspect-living-norwegian-refuge-plays.html,12/14/03,3654
2003: THE 3rd ANNUAL YEAR IN IDEAS; Bite-Size Nukes,Magazine,407,http://www.nytimes.com/2003/12/14/magazine/2003-the-3rd-annual-year-in-ideas-bite-size-nukes.html,12/14/03,3656
African Girls' Route to School Is Still Littered With Obstacles,World; Education,1309,http://www.nytimes.com/2003/12/14/world/african-girls-route-to-school-is-still-littered-with-obstacles.html,12/14/03,3657
"Spanish Judge Harbors Bias, Says Reporter In Terror Case",World,1090,http://www.nytimes.com/2003/12/14/world/spanish-judge-harbors-bias-says-reporter-in-terror-case.html,12/14/03,3658
News Prompts Americans To Wonder What's Next,World; Washington,1119,http://www.nytimes.com/2003/12/15/world/the-capture-of-hussein-voices-news-prompts-americans-to-wonder-what-s-next.html,12/15/03,3659
Spy Agencies Vindicated After String Of Setbacks,World; Washington,732,http://www.nytimes.com/2003/12/15/world/capture-hussein-intelligence-spy-agencies-vindicated-after-string-setbacks.html,12/15/03,3660
Saddam Hussein in Custody: A Chapter Is Closed,Opinion,61,http://www.nytimes.com/2003/12/15/opinion/l-saddam-hussein-in-custody-a-chapter-is-closed-565326.html,12/15/03,3661
The Captive's Audience,U.S.,2849,http://learning.blogs.nytimes.com/2003/12/15/the-captives-audience/,12/15/03,3662
Bin Laden and Omar: Far Harder to Find,World; Washington,1061,http://www.nytimes.com/2003/12/16/world/bin-laden-and-omar-far-harder-to-find.html,12/16/03,3663
Dean's Speech On Iraq Brings New Rebuttals,Front Page; U.S.; Washington,1560,http://www.nytimes.com/2003/12/16/us/2004-campaign-democratic-contenders-dean-s-speech-iraq-brings-new-rebuttals.html,12/16/03,3664
NEWS SUMMARY,New York and Region,753,http://www.nytimes.com/2003/12/16/nyregion/news-summary-576964.html,12/16/03,3665
Looking Ahead: The Trial of an Iraqi Tyrant,Opinion,136,http://www.nytimes.com/2003/12/16/opinion/l-looking-ahead-the-trial-of-an-iraqi-tyrant-577596.html,12/16/03,3667
New Democratic Group Finances a Republican-like Attack on Dean,U.S.,567,http://www.nytimes.com/2003/12/16/us/2004-campaign-advertising-new-democratic-group-finances-republican-like-attack.html,12/16/03,3668
China Brands Muslim Groups As Terrorists,World,400,http://www.nytimes.com/2003/12/16/world/china-brands-muslim-groups-as-terrorists.html,12/16/03,3669
How to Treat a Vanquished Foe,Opinion,89,http://www.nytimes.com/2003/12/17/opinion/l-how-to-treat-a-vanquished-foe-594393.html,12/17/03,3670
Saddam Is Ours. Does Al Qaeda Care?,Opinion,784,http://www.nytimes.com/2003/12/17/opinion/saddam-is-ours-does-al-qaeda-care.html,12/17/03,3671
The Face of Scare Politics,Opinion,345,http://www.nytimes.com/2003/12/17/opinion/the-face-of-scare-politics.html,12/17/03,3672
Two Unions Criticize Ads For Attacks Against Dean,Health; U.S.,717,http://www.nytimes.com/2003/12/17/us/the-2004-campaign-advertising-two-unions-criticize-ads-for-attacks-against-dean.html,12/17/03,3673
Global Intelligence,U.S.,3309,http://learning.blogs.nytimes.com/2003/12/17/global-intelligence/,12/17/03,3674
National Briefing | National Security: Last In Group Gets Sentence For Aiding Al Qaeda,U.S.,61,http://www.nytimes.com/2003/12/18/us/national-briefing-national-security-last-group-gets-sentence-for-aiding-al-qaeda.html,12/18/03,3675
"Dean Criticizes Privatizing Services, but His History Is Mixed",U.S.; Washington,734,http://www.nytimes.com/2003/12/21/us/2004-campaign-former-governor-dean-criticizes-privatizing-services-but-his.html,12/21/03,3676
"Terror Alert Is Raised to 'High,' Increasing Scrutiny of Travelers",Front Page; U.S.,1168,http://www.nytimes.com/2003/12/22/us/terror-alert-is-raised-to-high-increasing-scrutiny-of-travelers.html,12/22/03,3677
Pakistan's Nuclear Commerce,Opinion,506,http://www.nytimes.com/2003/12/23/opinion/pakistan-s-nuclear-commerce.html,12/23/03,3678
NEWS SUMMARY,New York and Region,916,http://www.nytimes.com/2003/12/23/nyregion/news-summary-672440.html,12/23/03,3679
"Yemeni Cleric Opposes Osama bin Laden, Diplomat Says",New York and Region,502,http://www.nytimes.com/2003/12/23/nyregion/yemeni-cleric-opposes-osama-bin-laden-diplomat-says.html,12/23/03,3680
Heightened Terrorism Alert May Last Beyond Holidays,U.S.,895,http://www.nytimes.com/2003/12/23/us/heightened-terrorism-alert-may-last-beyond-holidays.html,12/23/03,3681
The Rule of Law and the War on Terror,Opinion,1093,http://www.nytimes.com/2003/12/23/opinion/the-rule-of-law-and-the-war-on-terror.html,12/23/03,3682
"At Balkan Tribunal, Envy Over the Capture of Hussein",World; Washington,873,http://www.nytimes.com/2003/12/23/world/at-balkan-tribunal-envy-over-the-capture-of-hussein.html,12/23/03,3683
Clark Attacks Bush Strategy On Terrorism As Mistaken,U.S.; Washington,757,http://www.nytimes.com/2003/12/23/us/2004-campaign-response-terror-clark-attacks-bush-strategy-terrorism-mistaken.html,12/23/03,3684
National Briefing | Politics: New Hampshire: Punishing Bin Laden,U.S.,88,http://www.nytimes.com/2003/12/27/us/national-briefing-politics-new-hampshire-punishing-bin-laden.html,12/27/03,3685
"The Nation; In Pakistan, a Leader Has More Enemies and Fewer Friends",Washington; Week in Review,790,http://www.nytimes.com/2003/12/28/weekinreview/the-nation-in-pakistan-a-leader-has-more-enemies-and-fewer-friends.html,12/28/03,3686
Kerry Paints Stark Contrast Between Dean And Himself,U.S.,737,http://www.nytimes.com/2003/12/28/us/kerry-paints-stark-contrast-between-dean-and-himself.html,12/28/03,3687
The Nation: Out of the Blue; The Fog of War Blankets the Home Front,Week in Review,1309,http://www.nytimes.com/2003/12/28/weekinreview/the-nation-out-of-the-blue-the-fog-of-war-blankets-the-home-front.html,12/28/03,3688
BUSH'S CAMPAIGN FINDS PLATFORM ON LOCAL RADIO,Front Page; U.S.,1121,http://www.nytimes.com/2003/12/29/us/the-2004-campaign-on-the-air-bush-s-campaign-finds-platform-on-local-radio.html,12/29/03,3689
"Effort to Promote U.S. Falls Short, Critics Say",World; Washington,1106,http://www.nytimes.com/2003/12/29/world/effort-to-promote-us-falls-short-critics-say.html,12/29/03,3690
Toward a New Afghanistan,Opinion,419,http://www.nytimes.com/2003/12/29/opinion/toward-a-new-afghanistan.html,12/29/03,3691
"Stumping Gamely, the Democrats Fight Against Most Voters' Holiday Indifference",U.S.,999,http://www.nytimes.com/2003/12/29/us/2004-campaign-political-memo-stumping-gamely-democrats-fight-against-most-voters.html,12/29/03,3692
Al Qaeda Links Seen in Attacks On Top Saudi Security Officials,World; Front Page; Washington,783,http://www.nytimes.com/2003/12/30/world/al-qaeda-links-seen-in-attacks-on-top-saudi-security-officials.html,12/30/03,3693
The Tightrope Is Fraying Under the President of Pakistan,World; Washington,1207,http://www.nytimes.com/2003/12/30/world/the-tightrope-is-fraying-under-the-president-of-pakistan.html,12/30/03,3694
